# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	97825	97962	+							AOBCEHNH_RS01605	138		old_locus_tag=JKKLCJKK_00090,OJIJPFFD_RS01595
CDS	with_protein	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	97825	97962	+	WP_006723000.1	WP_006723000.1		hypothetical protein			AOBCEHNH_RS01605	138	45	
gene	protein_coding	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	98347	99327	-							AOBCEHNH_RS01610	981		old_locus_tag=JKKLCJKK_00091,OJIJPFFD_RS01600
CDS	with_protein	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	98347	99327	-	WP_226803180.1	WP_226803180.1		hypothetical protein			AOBCEHNH_RS01610	981	326	
gene	protein_coding	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	99836	100537	-							AOBCEHNH_RS01615	702		old_locus_tag=JKKLCJKK_00092,OJIJPFFD_RS01605
CDS	with_protein	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	99836	100537	-	WP_152062884.1	WP_152062884.1		M48 family metallopeptidase			AOBCEHNH_RS01615	702	233	
gene	protein_coding	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	100687	101967	+							AOBCEHNH_RS01620	1281		old_locus_tag=JKKLCJKK_00093,OJIJPFFD_RS01610
CDS	with_protein	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	100687	101967	+	WP_152062885.1	WP_152062885.1		NCS2 family nucleobase:cation symporter			AOBCEHNH_RS01620	1281	426	
gene	protein_coding	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	102084	102854	+							AOBCEHNH_RS01625	771		old_locus_tag=JKKLCJKK_00094,OJIJPFFD_RS01615
CDS	with_protein	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	102084	102854	+	WP_152062886.1	WP_152062886.1		AAA family ATPase			AOBCEHNH_RS01625	771	256	
gene	protein_coding	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	102961	103389	+							AOBCEHNH_RS01630	429		old_locus_tag=JKKLCJKK_00095,OJIJPFFD_RS01620
CDS	with_protein	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	102961	103389	+	WP_152062887.1	WP_152062887.1		peptidylprolyl isomerase			AOBCEHNH_RS01630	429	142	
gene	protein_coding	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	103692	104954	+							AOBCEHNH_RS01635	1263		old_locus_tag=JKKLCJKK_00096,OJIJPFFD_RS01625
CDS	with_protein	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	103692	104954	+	WP_152062888.1	WP_152062888.1		serine hydroxymethyltransferase			AOBCEHNH_RS01635	1263	420	
gene	protein_coding	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	105106	106341	-							AOBCEHNH_RS01640	1236		old_locus_tag=JKKLCJKK_00097,OJIJPFFD_RS01630
CDS	with_protein	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	105106	106341	-	WP_226803181.1	WP_226803181.1		MFS transporter			AOBCEHNH_RS01640	1236	411	
gene	protein_coding	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	106548	108476	-					cadA		AOBCEHNH_RS01645	1929		old_locus_tag=JKKLCJKK_00098,OJIJPFFD_RS01635
CDS	with_protein	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	106548	108476	-	WP_152062890.1	WP_152062890.1		cadmium-translocating P-type ATPase	cadA		AOBCEHNH_RS01645	1929	642	
gene	protein_coding	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	108604	108822	-							AOBCEHNH_RS01650	219		old_locus_tag=JKKLCJKK_00099,OJIJPFFD_RS01640
CDS	with_protein	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	108604	108822	-	WP_039910316.1	WP_039910316.1		cation transporter			AOBCEHNH_RS01650	219	72	
gene	protein_coding	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	108926	109195	-							AOBCEHNH_RS01655	270		old_locus_tag=JKKLCJKK_00100,OJIJPFFD_RS01645
CDS	with_protein	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	108926	109195	-	WP_152063400.1	WP_152063400.1		metalloregulator ArsR/SmtB family transcription factor			AOBCEHNH_RS01655	270	89	
gene	protein_coding	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	109598	110449	-							AOBCEHNH_RS01660	852		old_locus_tag=JKKLCJKK_00101,OJIJPFFD_RS01650
CDS	with_protein	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	109598	110449	-	WP_193221139.1	WP_193221139.1		hypothetical protein			AOBCEHNH_RS01660	852	283	
gene	protein_coding	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	111213	111353	+							AOBCEHNH_RS01665	141		
CDS	with_protein	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	111213	111353	+	WP_193221140.1	WP_193221140.1		hypothetical protein			AOBCEHNH_RS01665	141	46	
gene	protein_coding	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	111350	112081	-							AOBCEHNH_RS01670	732		old_locus_tag=JKKLCJKK_00102,OJIJPFFD_RS01655
CDS	with_protein	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	111350	112081	-	WP_152062892.1	WP_152062892.1		aquaporin family protein			AOBCEHNH_RS01670	732	243	
gene	protein_coding	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	112181	113455	-					larA		AOBCEHNH_RS01675	1275		old_locus_tag=JKKLCJKK_00103,OJIJPFFD_RS01660
CDS	with_protein	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	112181	113455	-	WP_152062893.1	WP_152062893.1		nickel-dependent lactate racemase	larA		AOBCEHNH_RS01675	1275	424	
gene	protein_coding	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	113617	114285	+							AOBCEHNH_RS01680	669		old_locus_tag=JKKLCJKK_00104,OJIJPFFD_RS01665
CDS	with_protein	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	113617	114285	+	WP_050750538.1	WP_050750538.1		Crp/Fnr family transcriptional regulator			AOBCEHNH_RS01680	669	222	
gene	protein_coding	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	114376	115713	-							AOBCEHNH_RS01685	1338		old_locus_tag=JKKLCJKK_00105,OJIJPFFD_RS01670
CDS	with_protein	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	114376	115713	-	WP_226803182.1	WP_226803182.1		DUF5011 domain-containing protein			AOBCEHNH_RS01685	1338	445	
gene	protein_coding	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	116078	117043	-							AOBCEHNH_RS01690	966		old_locus_tag=JKKLCJKK_00106,OJIJPFFD_RS01675
CDS	with_protein	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	116078	117043	-	WP_118271641.1	WP_118271641.1		3'-5' exonuclease			AOBCEHNH_RS01690	966	321	
gene	protein_coding	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	117544	118572	+							AOBCEHNH_RS01695	1029		old_locus_tag=JKKLCJKK_00107,OJIJPFFD_RS01680
CDS	with_protein	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	117544	118572	+	WP_226803276.1	WP_226803276.1		arsenic efflux protein			AOBCEHNH_RS01695	1029	342	
gene	protein_coding	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	118664	119176	-							AOBCEHNH_RS01700	513		old_locus_tag=JKKLCJKK_00108,OJIJPFFD_RS01685
CDS	with_protein	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	118664	119176	-	WP_152062895.1	WP_152062895.1		DUF188 domain-containing protein			AOBCEHNH_RS01700	513	170	
gene	protein_coding	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	119300	120337	+							AOBCEHNH_RS01705	1038		old_locus_tag=JKKLCJKK_00109,OJIJPFFD_RS01690
CDS	with_protein	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	119300	120337	+	WP_226803183.1	WP_226803183.1		DUF1287 domain-containing protein			AOBCEHNH_RS01705	1038	345	
gene	protein_coding	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	120436	121203	-							AOBCEHNH_RS01710	768		old_locus_tag=JKKLCJKK_00111,OJIJPFFD_RS01695
CDS	with_protein	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	120436	121203	-	WP_152062896.1	WP_152062896.1		MerR family transcriptional regulator			AOBCEHNH_RS01710	768	255	
gene	protein_coding	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	121381	121989	-							AOBCEHNH_RS01715	609		old_locus_tag=JKKLCJKK_00112,OJIJPFFD_RS01700
CDS	with_protein	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	121381	121989	-	WP_152062897.1	WP_152062897.1		DUF308 domain-containing protein			AOBCEHNH_RS01715	609	202	
gene	protein_coding	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	122169	122759	+							AOBCEHNH_RS01720	591		old_locus_tag=JKKLCJKK_00113,OJIJPFFD_RS01705
CDS	with_protein	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	122169	122759	+	WP_226803184.1	WP_226803184.1		histidine phosphatase family protein			AOBCEHNH_RS01720	591	196	
gene	protein_coding	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	123234	124583	-							AOBCEHNH_RS01725	1350		old_locus_tag=JKKLCJKK_00114,OJIJPFFD_RS01710
CDS	with_protein	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	123234	124583	-	WP_152062899.1	WP_152062899.1		DUF1015 family protein			AOBCEHNH_RS01725	1350	449	
gene	protein_coding	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	124785	126224	-							AOBCEHNH_RS01730	1440		old_locus_tag=JKKLCJKK_00115,OJIJPFFD_RS01715
CDS	with_protein	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	124785	126224	-	WP_152062900.1	WP_152062900.1		radical SAM protein			AOBCEHNH_RS01730	1440	479	
gene	protein_coding	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	126441	127166	+							AOBCEHNH_RS01735	726		old_locus_tag=JKKLCJKK_00116,OJIJPFFD_RS01720
CDS	with_protein	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	126441	127166	+	WP_152062901.1	WP_152062901.1		TetR/AcrR family transcriptional regulator			AOBCEHNH_RS01735	726	241	
gene	protein_coding	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	127179	128342	-							AOBCEHNH_RS01740	1164		old_locus_tag=JKKLCJKK_00117,OJIJPFFD_RS01725
CDS	with_protein	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	127179	128342	-	WP_039910310.1	WP_039910310.1		phosphoglycerate dehydrogenase			AOBCEHNH_RS01740	1164	387	
gene	protein_coding	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	128538	129647	-					serC		AOBCEHNH_RS01745	1110		old_locus_tag=JKKLCJKK_00118,OJIJPFFD_RS01730
CDS	with_protein	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	128538	129647	-	WP_152062902.1	WP_152062902.1		3-phosphoserine/phosphohydroxythreonine transaminase	serC		AOBCEHNH_RS01745	1110	369	
gene	protein_coding	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	129833	130702	+							AOBCEHNH_RS01750	870		old_locus_tag=JKKLCJKK_00119,OJIJPFFD_RS01735
CDS	with_protein	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	129833	130702	+	WP_152062903.1	WP_152062903.1		serine/threonine protein phosphatase			AOBCEHNH_RS01750	870	289	
gene	protein_coding	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	130739	132235	-							AOBCEHNH_RS01755	1497		old_locus_tag=JKKLCJKK_00120,OJIJPFFD_RS01740
CDS	with_protein	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	130739	132235	-	WP_152062904.1	WP_152062904.1		lipopolysaccharide biosynthesis protein			AOBCEHNH_RS01755	1497	498	
gene	protein_coding	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	132452	134020	+							AOBCEHNH_RS01760	1569		old_locus_tag=JKKLCJKK_00121,OJIJPFFD_RS01745
CDS	with_protein	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	132452	134020	+	WP_193221141.1	WP_193221141.1		L-lactate permease			AOBCEHNH_RS01760	1569	522	
gene	protein_coding	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	134309	135910	-					pckA		AOBCEHNH_RS01765	1602		old_locus_tag=JKKLCJKK_00122,OJIJPFFD_RS01750
CDS	with_protein	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	134309	135910	-	WP_193221142.1	WP_193221142.1		phosphoenolpyruvate carboxykinase (ATP)	pckA		AOBCEHNH_RS01765	1602	533	
gene	protein_coding	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	136214	136699	-							AOBCEHNH_RS01770	486		old_locus_tag=JKKLCJKK_00123,OJIJPFFD_RS01755
CDS	with_protein	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	136214	136699	-	WP_152062905.1	WP_152062905.1		hypothetical protein			AOBCEHNH_RS01770	486	161	
gene	protein_coding	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	136794	137063	-							AOBCEHNH_RS01775	270		old_locus_tag=JKKLCJKK_00124,OJIJPFFD_RS01760
CDS	with_protein	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	136794	137063	-	WP_226803185.1	WP_226803185.1		metal-sensing transcriptional repressor			AOBCEHNH_RS01775	270	89	
gene	protein_coding	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	137073	137294	-							AOBCEHNH_RS01780	222		old_locus_tag=JKKLCJKK_00125,OJIJPFFD_RS01765
CDS	with_protein	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	137073	137294	-	WP_152062906.1	WP_152062906.1		heavy-metal-associated domain-containing protein			AOBCEHNH_RS01780	222	73	
gene	protein_coding	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	137372	139726	-							AOBCEHNH_RS01785	2355		old_locus_tag=JKKLCJKK_00126,OJIJPFFD_RS01770
CDS	with_protein	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	137372	139726	-	WP_152062907.1	WP_152062907.1		heavy metal translocating P-type ATPase			AOBCEHNH_RS01785	2355	784	
gene	protein_coding	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	140152	142020	+							AOBCEHNH_RS01790	1869		old_locus_tag=JKKLCJKK_00127,OJIJPFFD_RS01775
CDS	with_protein	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	140152	142020	+	WP_226803186.1	WP_226803186.1		DEAD/DEAH box helicase			AOBCEHNH_RS01790	1869	622	
gene	protein_coding	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	142335	143021	+							AOBCEHNH_RS01795	687		old_locus_tag=JKKLCJKK_00128,OJIJPFFD_RS01780
CDS	with_protein	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	142335	143021	+	WP_226803187.1	WP_226803187.1		hypothetical protein			AOBCEHNH_RS01795	687	228	
gene	protein_coding	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	143142	144005	+							AOBCEHNH_RS01800	864		old_locus_tag=JKKLCJKK_00129,OJIJPFFD_RS01785
CDS	with_protein	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	143142	144005	+	WP_182282004.1	WP_182282004.1		DegV family protein			AOBCEHNH_RS01800	864	287	
gene	protein_coding	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	144101	144958	+							AOBCEHNH_RS01805	858		old_locus_tag=JKKLCJKK_00130,OJIJPFFD_RS01790
CDS	with_protein	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	144101	144958	+	WP_193221144.1	WP_193221144.1		DegV family protein			AOBCEHNH_RS01805	858	285	
gene	protein_coding	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	145128	146819	+					pgi		AOBCEHNH_RS01810	1692		old_locus_tag=JKKLCJKK_00131,OJIJPFFD_RS01795
CDS	with_protein	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	145128	146819	+	WP_152062909.1	WP_152062909.1		glucose-6-phosphate isomerase	pgi		AOBCEHNH_RS01810	1692	563	
gene	protein_coding	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	147324	148100	+							AOBCEHNH_RS01815	777		old_locus_tag=JKKLCJKK_00132,OJIJPFFD_RS01800
CDS	with_protein	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	147324	148100	+	WP_193221145.1	WP_193221145.1		GntR family transcriptional regulator			AOBCEHNH_RS01815	777	258	
gene	protein_coding	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	148132	148833	+							AOBCEHNH_RS01820	702		old_locus_tag=JKKLCJKK_00133,OJIJPFFD_RS01805
CDS	with_protein	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	148132	148833	+	WP_152062911.1	WP_152062911.1		GntR family transcriptional regulator			AOBCEHNH_RS01820	702	233	
gene	protein_coding	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	148979	149395	+							AOBCEHNH_RS01825	417		old_locus_tag=JKKLCJKK_00134,OJIJPFFD_RS01810
CDS	with_protein	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	148979	149395	+	WP_193221146.1	WP_193221146.1		hypothetical protein			AOBCEHNH_RS01825	417	138	
gene	protein_coding	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	149460	149933	+							AOBCEHNH_RS01830	474		old_locus_tag=JKKLCJKK_00135,OJIJPFFD_RS01815
CDS	with_protein	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	149460	149933	+	WP_152062913.1	WP_152062913.1		PTS sugar transporter subunit IIB			AOBCEHNH_RS01830	474	157	
gene	protein_coding	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	150280	151314	+							AOBCEHNH_RS01835	1035		old_locus_tag=JKKLCJKK_00136,OJIJPFFD_RS01820
CDS	with_protein	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	150280	151314	+	WP_152062914.1	WP_152062914.1		SIS domain-containing protein			AOBCEHNH_RS01835	1035	344	
gene	protein_coding	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	151400	152170	+							AOBCEHNH_RS01840	771		old_locus_tag=JKKLCJKK_00137,OJIJPFFD_RS01825
CDS	with_protein	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	151400	152170	+	WP_152062915.1	WP_152062915.1		PTS sugar transporter subunit IIC			AOBCEHNH_RS01840	771	256	
gene	protein_coding	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	152170	153042	+							AOBCEHNH_RS01845	873		old_locus_tag=JKKLCJKK_00138,OJIJPFFD_RS01830
CDS	with_protein	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	152170	153042	+	WP_226803188.1	WP_226803188.1		PTS system mannose/fructose/sorbose family transporter subunit IID			AOBCEHNH_RS01845	873	290	
gene	protein_coding	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	153180	154016	+							AOBCEHNH_RS01850	837		old_locus_tag=JKKLCJKK_00139,OJIJPFFD_RS01835
CDS	with_protein	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	153180	154016	+	WP_152062916.1	WP_152062916.1		Cof-type HAD-IIB family hydrolase			AOBCEHNH_RS01850	837	278	
gene	protein_coding	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	154095	154853	+							AOBCEHNH_RS01855	759		old_locus_tag=JKKLCJKK_00140,OJIJPFFD_RS01840
CDS	with_protein	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	154095	154853	+	WP_152062917.1	WP_152062917.1		GntR family transcriptional regulator			AOBCEHNH_RS01855	759	252	
gene	protein_coding	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	155099	155518	+							AOBCEHNH_RS01860	420		old_locus_tag=JKKLCJKK_00141,OJIJPFFD_RS01845
CDS	with_protein	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	155099	155518	+	WP_152062918.1	WP_152062918.1		hypothetical protein			AOBCEHNH_RS01860	420	139	
gene	protein_coding	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	155608	156075	+							AOBCEHNH_RS01865	468		old_locus_tag=JKKLCJKK_00142,OJIJPFFD_RS01850
CDS	with_protein	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	155608	156075	+	WP_152062919.1	WP_152062919.1		PTS sugar transporter subunit IIB			AOBCEHNH_RS01865	468	155	
gene	protein_coding	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	156298	157083	+							AOBCEHNH_RS01870	786		old_locus_tag=JKKLCJKK_00143,OJIJPFFD_RS01855
CDS	with_protein	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	156298	157083	+	WP_152062920.1	WP_152062920.1		PTS sugar transporter subunit IIC			AOBCEHNH_RS01870	786	261	
gene	protein_coding	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	157067	157918	+							AOBCEHNH_RS01875	852		old_locus_tag=JKKLCJKK_00144,OJIJPFFD_RS01860
CDS	with_protein	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	157067	157918	+	WP_152062921.1	WP_152062921.1		PTS system mannose/fructose/sorbose family transporter subunit IID			AOBCEHNH_RS01875	852	283	
gene	protein_coding	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	158077	159195	+							AOBCEHNH_RS01880	1119		old_locus_tag=JKKLCJKK_00145,OJIJPFFD_RS01865
CDS	with_protein	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	158077	159195	+	WP_152062922.1	WP_152062922.1		SIS domain-containing protein			AOBCEHNH_RS01880	1119	372	
gene	protein_coding	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	159314	159985	+							AOBCEHNH_RS01885	672		old_locus_tag=JKKLCJKK_00146,OJIJPFFD_RS01870
CDS	with_protein	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	159314	159985	+	WP_152062923.1	WP_152062923.1		HAD family phosphatase			AOBCEHNH_RS01885	672	223	
gene	protein_coding	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	160043	160813	+							AOBCEHNH_RS01890	771		old_locus_tag=JKKLCJKK_00147,OJIJPFFD_RS01875
CDS	with_protein	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	160043	160813	+	WP_152062924.1	WP_152062924.1		GntR family transcriptional regulator			AOBCEHNH_RS01890	771	256	
gene	protein_coding	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	160798	161586	+							AOBCEHNH_RS01895	789		old_locus_tag=JKKLCJKK_00148,OJIJPFFD_RS01880
CDS	with_protein	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	160798	161586	+	WP_226803189.1	WP_226803189.1		GntR family transcriptional regulator			AOBCEHNH_RS01895	789	262	
gene	protein_coding	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	161890	162951	+							AOBCEHNH_RS01900	1062		old_locus_tag=JKKLCJKK_00149,OJIJPFFD_RS01885
CDS	with_protein	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	161890	162951	+	WP_152062925.1	WP_152062925.1		SIS domain-containing protein			AOBCEHNH_RS01900	1062	353	
gene	protein_coding	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	163285	164160	+							AOBCEHNH_RS01905	876		old_locus_tag=JKKLCJKK_00150,OJIJPFFD_RS01890
CDS	with_protein	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	163285	164160	+	WP_226803190.1	WP_226803190.1		SIS domain-containing protein			AOBCEHNH_RS01905	876	291	
gene	protein_coding	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	164173	164919	-							AOBCEHNH_RS01910	747		old_locus_tag=JKKLCJKK_00151,OJIJPFFD_RS01895
CDS	with_protein	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	164173	164919	-	WP_152063409.1	WP_152063409.1		TatD family hydrolase			AOBCEHNH_RS01910	747	248	
gene	protein_coding	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	164952	165770	-							AOBCEHNH_RS01915	819		old_locus_tag=JKKLCJKK_00152,OJIJPFFD_RS01900
CDS	with_protein	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	164952	165770	-	WP_152062926.1	WP_152062926.1		tRNA threonylcarbamoyladenosine dehydratase			AOBCEHNH_RS01915	819	272	
