# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	706371	707651	-							ET524_RS03125	1281		old_locus_tag=ET524_03130
CDS	with_protein	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	706371	707651	-	WP_129423293.1	WP_129423293.1		aspartate kinase			ET524_RS03125	1281	426	
gene	protein_coding	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	707889	709220	-							ET524_RS03130	1332		old_locus_tag=ET524_03135
CDS	with_protein	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	707889	709220	-	WP_129423294.1	WP_129423294.1		NCS2 family permease			ET524_RS03130	1332	443	
gene	protein_coding	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	709599	710228	-							ET524_RS03135	630		old_locus_tag=ET524_03140
CDS	with_protein	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	709599	710228	-	WP_129423295.1	WP_129423295.1		DUF47 family protein			ET524_RS03135	630	209	
gene	protein_coding	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	710448	711365	-							ET524_RS03140	918		old_locus_tag=ET524_03145
CDS	with_protein	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	710448	711365	-	WP_129423296.1	WP_129423296.1		trimeric intracellular cation channel family protein			ET524_RS03140	918	305	
gene	protein_coding	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	711416	712372	-							ET524_RS03145	957		old_locus_tag=ET524_03150
CDS	with_protein	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	711416	712372	-	WP_129423297.1	WP_129423297.1		zinc dependent phospholipase C family protein			ET524_RS03145	957	318	
gene	protein_coding	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	712559	713797	+							ET524_RS03150	1239		old_locus_tag=ET524_03155
CDS	with_protein	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	712559	713797	+	WP_129423298.1	WP_129423298.1		MFS transporter			ET524_RS03150	1239	412	
gene	protein_coding	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	713987	714646	-							ET524_RS03155	660		old_locus_tag=ET524_03160
CDS	with_protein	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	713987	714646	-	WP_129423299.1	WP_129423299.1		MBL fold metallo-hydrolase			ET524_RS03155	660	219	
gene	protein_coding	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	714879	717275	-							ET524_RS03160	2397		old_locus_tag=ET524_03165
CDS	with_protein	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	714879	717275	-	WP_129423300.1	WP_129423300.1		bifunctional (p)ppGpp synthetase/guanosine-3',5'-bis(diphosphate) 3'-pyrophosphohydrolase			ET524_RS03160	2397	798	
gene	protein_coding	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	717259	720624	-					recJ		ET524_RS03165	3366		old_locus_tag=ET524_03170
CDS	with_protein	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	717259	720624	-	WP_129423301.1	WP_129423301.1		single-stranded-DNA-specific exonuclease RecJ	recJ		ET524_RS03165	3366	1121	
gene	protein_coding	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	721208	722410	+							ET524_RS03170	1203		old_locus_tag=ET524_03175
CDS	with_protein	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	721208	722410	+	WP_129423302.1	WP_129423302.1		diphosphate--fructose-6-phosphate 1-phosphotransferase			ET524_RS03170	1203	400	
gene	protein_coding	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	722697	723653	-							ET524_RS03175	957		old_locus_tag=ET524_03180
CDS	with_protein	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	722697	723653	-	WP_129423303.1	WP_129423303.1		arsenic efflux protein			ET524_RS03175	957	318	
gene	protein_coding	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	724082	724633	-							ET524_RS03180	552		old_locus_tag=ET524_03185
CDS	with_protein	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	724082	724633	-	WP_129423304.1	WP_129423304.1		hypothetical protein			ET524_RS03180	552	183	
gene	protein_coding	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	724638	738146	-							ET524_RS03185	13509		old_locus_tag=ET524_03190
CDS	with_protein	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	724638	738146	-	WP_161566592.1	WP_161566592.1		MBG domain-containing protein			ET524_RS03185	13509	4502	
gene	protein_coding	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	738498	739451	+							ET524_RS11515	954		
CDS	with_protein	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	738498	739451	+	WP_161566593.1	WP_161566593.1		transglutaminase domain-containing protein			ET524_RS11515	954	317	
gene	protein_coding	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	739610	740662	+							ET524_RS03195	1053		old_locus_tag=ET524_03200
CDS	with_protein	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	739610	740662	+	WP_129423307.1	WP_129423307.1		type II secretion system F family protein			ET524_RS03195	1053	350	
gene	protein_coding	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	740683	741009	+							ET524_RS03200	327		old_locus_tag=ET524_03205
CDS	with_protein	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	740683	741009	+	WP_129423308.1	WP_129423308.1		hypothetical protein			ET524_RS03200	327	108	
gene	protein_coding	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	741006	741545	+							ET524_RS03205	540		old_locus_tag=ET524_03210
CDS	with_protein	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	741006	741545	+	WP_129423309.1	WP_129423309.1		DUF4860 domain-containing protein			ET524_RS03205	540	179	
gene	protein_coding	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	741547	741975	+							ET524_RS03210	429		old_locus_tag=ET524_03215
CDS	with_protein	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	741547	741975	+	WP_129423310.1	WP_129423310.1		hypothetical protein			ET524_RS03210	429	142	
gene	protein_coding	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	741977	742459	+							ET524_RS03215	483		old_locus_tag=ET524_03220
CDS	with_protein	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	741977	742459	+	WP_129423311.1	WP_129423311.1		hypothetical protein			ET524_RS03215	483	160	
gene	protein_coding	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	742491	743564	+							ET524_RS03220	1074		old_locus_tag=ET524_03225
CDS	with_protein	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	742491	743564	+	WP_129423312.1	WP_129423312.1		PilT/PilU family type 4a pilus ATPase			ET524_RS03220	1074	357	
gene	protein_coding	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	743720	745354	-					groL		ET524_RS03225	1635		old_locus_tag=ET524_03230
CDS	with_protein	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	743720	745354	-	WP_129423313.1	WP_129423313.1		chaperonin GroEL	groL		ET524_RS03225	1635	544	
gene	protein_coding	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	745437	745724	-							ET524_RS03230	288		old_locus_tag=ET524_03235
CDS	with_protein	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	745437	745724	-	WP_129423314.1	WP_129423314.1		co-chaperone GroES			ET524_RS03230	288	95	
gene	protein_coding	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	746081	746815	-							ET524_RS03235	735		old_locus_tag=ET524_03240
CDS	with_protein	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	746081	746815	-	WP_129423315.1	WP_129423315.1		response regulator transcription factor			ET524_RS03235	735	244	
gene	protein_coding	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	746821	748065	-							ET524_RS03240	1245		old_locus_tag=ET524_03245
CDS	with_protein	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	746821	748065	-	WP_201738632.1	WP_201738632.1		histidine kinase			ET524_RS03240	1245	414	
gene	protein_coding	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	748153	749628	-							ET524_RS03245	1476		old_locus_tag=ET524_03250
CDS	with_protein	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	748153	749628	-	WP_129423317.1	WP_129423317.1		FAD-dependent oxidoreductase			ET524_RS03245	1476	491	
gene	protein_coding	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	749947	750765	-					nadE		ET524_RS03250	819		old_locus_tag=ET524_03255
CDS	with_protein	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	749947	750765	-	WP_129423318.1	WP_129423318.1		NAD(+) synthase	nadE		ET524_RS03250	819	272	
gene	protein_coding	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	750797	751174	-							ET524_RS03255	378		old_locus_tag=ET524_03260
CDS	with_protein	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	750797	751174	-	WP_129423319.1	WP_129423319.1		Cna B-type domain-containing protein			ET524_RS03255	378	125	
gene	protein_coding	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	751175	751474	-							ET524_RS03260	300		old_locus_tag=ET524_03265
CDS	with_protein	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	751175	751474	-	WP_129423320.1	WP_129423320.1		hypothetical protein			ET524_RS03260	300	99	
gene	protein_coding	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	751570	752217	-					hypB		ET524_RS03265	648		old_locus_tag=ET524_03270
CDS	with_protein	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	751570	752217	-	WP_201738633.1	WP_201738633.1		hydrogenase nickel incorporation protein HypB	hypB		ET524_RS03265	648	215	
gene	protein_coding	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	752443	752796	-					hypA		ET524_RS03270	354		old_locus_tag=ET524_03275
CDS	with_protein	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	752443	752796	-	WP_129423322.1	WP_129423322.1		hydrogenase maturation nickel metallochaperone HypA	hypA		ET524_RS03270	354	117	
gene	protein_coding	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	753004	753834	-					tatC		ET524_RS03275	831		old_locus_tag=ET524_03280
CDS	with_protein	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	753004	753834	-	WP_129423323.1	WP_129423323.1		twin-arginine translocase subunit TatC	tatC		ET524_RS03275	831	276	
gene	protein_coding	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	753838	754392	-							ET524_RS03280	555		old_locus_tag=ET524_03285
CDS	with_protein	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	753838	754392	-	WP_129423324.1	WP_129423324.1		twin-arginine translocase TatA/TatE family subunit			ET524_RS03280	555	184	
gene	protein_coding	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	754748	754942	-							ET524_RS03285	195		old_locus_tag=ET524_03290
CDS	with_protein	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	754748	754942	-	WP_129423325.1	WP_129423325.1		CASC3 protein CASC3			ET524_RS03285	195	64	
gene	protein_coding	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	754946	756298	-							ET524_RS03290	1353		old_locus_tag=ET524_03295
CDS	with_protein	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	754946	756298	-	WP_129423326.1	WP_129423326.1		amidohydrolase family protein			ET524_RS03290	1353	450	
gene	protein_coding	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	756555	758069	-							ET524_RS03295	1515		old_locus_tag=ET524_03300
CDS	with_protein	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	756555	758069	-	WP_201738634.1	WP_201738634.1		HAMP domain-containing sensor histidine kinase			ET524_RS03295	1515	504	
gene	protein_coding	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	758082	758768	-							ET524_RS03300	687		old_locus_tag=ET524_03305
CDS	with_protein	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	758082	758768	-	WP_129423327.1	WP_129423327.1		response regulator transcription factor			ET524_RS03300	687	228	
gene	protein_coding	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	759246	760430	-							ET524_RS03305	1185		old_locus_tag=ET524_03310
CDS	with_protein	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	759246	760430	-	WP_129423328.1	WP_129423328.1		4Fe-4S binding protein			ET524_RS03305	1185	394	
gene	protein_coding	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	760569	761396	-							ET524_RS03310	828		old_locus_tag=ET524_03315
CDS	with_protein	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	760569	761396	-	WP_129423329.1	WP_129423329.1		hypothetical protein			ET524_RS03310	828	275	
gene	protein_coding	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	761804	762625	+							ET524_RS03315	822		old_locus_tag=ET524_03320
CDS	with_protein	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	761804	762625	+	WP_129423330.1	WP_129423330.1		hypothetical protein			ET524_RS03315	822	273	
gene	protein_coding	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	762628	763326	+							ET524_RS03320	699		old_locus_tag=ET524_03325
CDS	with_protein	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	762628	763326	+	WP_129423331.1	WP_129423331.1		molecular chaperone TorD family protein			ET524_RS03320	699	232	
gene	protein_coding	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	763443	764165	+							ET524_RS03325	723		old_locus_tag=ET524_03330
CDS	with_protein	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	763443	764165	+	WP_201738635.1	WP_201738635.1		4Fe-4S dicluster domain-containing protein			ET524_RS03325	723	240	
gene	protein_coding	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	764175	765140	+							ET524_RS03330	966		old_locus_tag=ET524_03335
CDS	with_protein	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	764175	765140	+	WP_129423332.1	WP_129423332.1		4Fe-4S binding protein			ET524_RS03330	966	321	
gene	protein_coding	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	765744	767645	+							ET524_RS03335	1902		old_locus_tag=ET524_03340
CDS	with_protein	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	765744	767645	+	WP_129423333.1	WP_129423333.1		AAA family ATPase			ET524_RS03335	1902	633	
gene	protein_coding	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	767954	768316	-							ET524_RS03340	363		old_locus_tag=ET524_03345
CDS	with_protein	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	767954	768316	-	WP_129423334.1	WP_129423334.1		arsenate reductase family protein			ET524_RS03340	363	120	
gene	protein_coding	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	768472	769746	+							ET524_RS03345	1275		old_locus_tag=ET524_03350
CDS	with_protein	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	768472	769746	+	WP_129423335.1	WP_129423335.1		ATP-binding protein			ET524_RS03345	1275	424	
gene	protein_coding	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	770072	770314	-							ET524_RS03350	243		old_locus_tag=ET524_03355
CDS	with_protein	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	770072	770314	-	WP_201738636.1	WP_201738636.1		hypothetical protein			ET524_RS03350	243	80	
gene	pseudogene	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	770655	770819	+							ET524_RS03355	165		partial;pseudo;old_locus_tag=ET524_03360
CDS	without_protein	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	770655	770819	+				LuxR C-terminal-related transcriptional regulator			ET524_RS03355	165		partial;pseudo
gene	protein_coding	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	771017	772237	-							ET524_RS03360	1221		old_locus_tag=ET524_03365
CDS	with_protein	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	771017	772237	-	WP_129423336.1	WP_129423336.1		nucleotidyltransferase family protein			ET524_RS03360	1221	406	
gene	protein_coding	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	772377	774245	-							ET524_RS03365	1869		old_locus_tag=ET524_03370
CDS	with_protein	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	772377	774245	-	WP_161566594.1	WP_161566594.1		ABC transporter ATP-binding protein			ET524_RS03365	1869	622	
gene	protein_coding	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	774242	774775	-							ET524_RS03370	534		old_locus_tag=ET524_03375
CDS	with_protein	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	774242	774775	-	WP_201738638.1	WP_201738638.1		S26 family signal peptidase			ET524_RS03370	534	177	
gene	protein_coding	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	774833	775096	-							ET524_RS03375	264		old_locus_tag=ET524_03380
CDS	with_protein	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	774833	775096	-	WP_129423338.1	WP_129423338.1		PqqD family protein			ET524_RS03375	264	87	
gene	protein_coding	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	775227	776024	-							ET524_RS03380	798		old_locus_tag=ET524_03385
CDS	with_protein	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	775227	776024	-	WP_129423339.1	WP_129423339.1		hypothetical protein			ET524_RS03380	798	265	
gene	protein_coding	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	776028	776573	-							ET524_RS03385	546		old_locus_tag=ET524_03390
CDS	with_protein	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	776028	776573	-	WP_129423340.1	WP_129423340.1		hypothetical protein			ET524_RS03385	546	181	
gene	protein_coding	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	776941	780762	-							ET524_RS03390	3822		old_locus_tag=ET524_03395
CDS	with_protein	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	776941	780762	-	WP_129423341.1	WP_129423341.1		hypothetical protein			ET524_RS03390	3822	1273	
gene	protein_coding	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	781866	782312	+					dtd		ET524_RS03395	447		old_locus_tag=ET524_03400
CDS	with_protein	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	781866	782312	+	WP_129423342.1	WP_129423342.1		D-aminoacyl-tRNA deacylase	dtd		ET524_RS03395	447	148	
gene	protein_coding	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	782589	784679	-							ET524_RS03400	2091		old_locus_tag=ET524_03405
CDS	with_protein	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	782589	784679	-	WP_129423343.1	WP_129423343.1		glutamine synthetase III			ET524_RS03400	2091	696	
gene	protein_coding	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	785351	785743	-					rpsI		ET524_RS03405	393		old_locus_tag=ET524_03410
CDS	with_protein	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	785351	785743	-	WP_129423344.1	WP_129423344.1		30S ribosomal protein S9	rpsI		ET524_RS03405	393	130	
gene	protein_coding	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	785747	786181	-					rplM		ET524_RS03410	435		old_locus_tag=ET524_03415
CDS	with_protein	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	785747	786181	-	WP_129423345.1	WP_129423345.1		50S ribosomal protein L13	rplM		ET524_RS03410	435	144	
gene	protein_coding	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	786806	787732	+					metA		ET524_RS03415	927		old_locus_tag=ET524_03420
CDS	with_protein	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	786806	787732	+	WP_129423346.1	WP_129423346.1		homoserine O-succinyltransferase	metA		ET524_RS03415	927	308	
gene	protein_coding	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	787971	788183	+							ET524_RS03420	213		old_locus_tag=ET524_03425
CDS	with_protein	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	787971	788183	+	WP_129423347.1	WP_129423347.1		hypothetical protein			ET524_RS03420	213	70	
gene	protein_coding	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	788256	788957	-							ET524_RS03425	702		old_locus_tag=ET524_03430
CDS	with_protein	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	788256	788957	-	WP_129423348.1	WP_129423348.1		HAD family phosphatase			ET524_RS03425	702	233	
gene	protein_coding	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	789031	789714	-					pyrE		ET524_RS03430	684		old_locus_tag=ET524_03435
CDS	with_protein	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	789031	789714	-	WP_129423349.1	WP_129423349.1		orotate phosphoribosyltransferase	pyrE		ET524_RS03430	684	227	
gene	protein_coding	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	789945	791228	-							ET524_RS03435	1284		old_locus_tag=ET524_03440
CDS	with_protein	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	789945	791228	-	WP_129423350.1	WP_129423350.1		homoserine dehydrogenase			ET524_RS03435	1284	427	
gene	protein_coding	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	791487	792842	-					lysA		ET524_RS03440	1356		old_locus_tag=ET524_03445
CDS	with_protein	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	791487	792842	-	WP_129423351.1	WP_129423351.1		diaminopimelate decarboxylase	lysA		ET524_RS03440	1356	451	
gene	protein_coding	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	793286	793681	+							ET524_RS03445	396		old_locus_tag=ET524_03450
CDS	with_protein	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	793286	793681	+	WP_129423352.1	WP_129423352.1		molybdenum cofactor biosynthesis protein MoaE			ET524_RS03445	396	131	
gene	protein_coding	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	793768	797487	-							ET524_RS03450	3720		old_locus_tag=ET524_03455
CDS	with_protein	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	793768	797487	-	WP_129423353.1	WP_129423353.1		phosphoribosylformylglycinamidine synthase			ET524_RS03450	3720	1239	
gene	protein_coding	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	797621	798196	-							ET524_RS03455	576		old_locus_tag=ET524_03460
CDS	with_protein	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	797621	798196	-	WP_129423354.1	WP_129423354.1		hypothetical protein			ET524_RS03455	576	191	
gene	protein_coding	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	798486	799358	-							ET524_RS03460	873		old_locus_tag=ET524_03465
CDS	with_protein	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	798486	799358	-	WP_129423355.1	WP_129423355.1		phosphoribosylaminoimidazolesuccinocarboxamide synthase			ET524_RS03460	873	290	
gene	protein_coding	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	799461	801221	-							ET524_RS03465	1761		old_locus_tag=ET524_03470
CDS	with_protein	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	799461	801221	-	WP_129423356.1	WP_129423356.1		HAMP domain-containing sensor histidine kinase			ET524_RS03465	1761	586	
gene	protein_coding	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	801298	802008	-							ET524_RS03470	711		old_locus_tag=ET524_03475
CDS	with_protein	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	801298	802008	-	WP_042432516.1	WP_042432516.1		response regulator transcription factor			ET524_RS03470	711	236	
gene	protein_coding	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	802385	803779	+							ET524_RS03475	1395		old_locus_tag=ET524_03480
CDS	with_protein	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	802385	803779	+	WP_201738639.1	WP_201738639.1		hypothetical protein			ET524_RS03475	1395	464	
gene	protein_coding	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	803949	804386	-							ET524_RS03480	438		old_locus_tag=ET524_03485
CDS	with_protein	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	803949	804386	-	WP_236648242.1	WP_236648242.1		YbaN family protein			ET524_RS03480	438	145	
gene	protein_coding	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	804594	812339	-							ET524_RS03485	7746		old_locus_tag=ET524_03490
CDS	with_protein	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	804594	812339	-	WP_129423357.1	WP_129423357.1		leucine-rich repeat protein			ET524_RS03485	7746	2581	
gene	protein_coding	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	813868	814851	+							ET524_RS03490	984		old_locus_tag=ET524_03495
