## Mon Oct 10 06:49:07 2022
## emapper-2.1.9
## /data/shared/home/emapper/miniconda3/envs/eggnog-mapper-2.1/bin/emapper.py --cpu 20 --mp_start_method forkserver --data_dir /dev/shm/ -o out --output_dir /emapper_web_jobs/emapper_jobs/user_data/MM_dmqw6ljh --temp_dir /emapper_web_jobs/emapper_jobs/user_data/MM_dmqw6ljh --override -m diamond --dmnd_ignore_warnings --dmnd_algo ctg -i /emapper_web_jobs/emapper_jobs/user_data/MM_dmqw6ljh/queries.fasta --evalue 0.001 --score 60 --pident 40 --query_cover 20 --subject_cover 20 --itype proteins --tax_scope auto --target_orthologs all --go_evidence non-electronic --pfam_realign none --report_orthologs --decorate_gff yes --excel
##
#query	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
WP_152062693.1	521003.COLINT_03589	9.66e-224	617.0	COG0379@1|root,COG0379@2|Bacteria,2GM59@201174|Actinobacteria,4CV2Y@84998|Coriobacteriia	84998|Coriobacteriia	H	Catalyzes the condensation of iminoaspartate with dihydroxyacetone phosphate to form quinolinate	nadA	-	2.5.1.72	ko:K03517	ko00760,ko01100,map00760,map01100	M00115	R04292	RC01119	ko00000,ko00001,ko00002,ko01000	-	-	-	NadA
WP_152062694.1	521003.COLINT_03590	3.58e-128	365.0	2F4DY@1|root,33X48@2|Bacteria,2HTH7@201174|Actinobacteria,4CVZQ@84998|Coriobacteriia	84998|Coriobacteriia	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
WP_152062695.1	521003.COLINT_03594	3.69e-155	435.0	COG0546@1|root,COG0546@2|Bacteria,2I9FC@201174|Actinobacteria,4CVV4@84998|Coriobacteriia	84998|Coriobacteriia	S	haloacid dehalogenase superfamily, subfamily IA, variant 1 with third motif having Dx(3-4)D or Dx(3-4)E	-	-	3.1.3.18	ko:K01091	ko00630,ko01100,ko01110,ko01130,map00630,map01100,map01110,map01130	-	R01334	RC00017	ko00000,ko00001,ko01000	-	-	-	HAD_2
WP_152062696.1	521003.COLINT_03595	4.26e-127	362.0	2B1D0@1|root,31TTJ@2|Bacteria,2HV6G@201174|Actinobacteria,4CWE3@84998|Coriobacteriia	84998|Coriobacteriia	-	-	-	-	-	-	-	-	-	-	-	-	-	-	DUF5105
WP_152062697.1	521003.COLINT_03596	2.03e-160	449.0	COG0461@1|root,COG0461@2|Bacteria,2GM5A@201174|Actinobacteria,4CV8C@84998|Coriobacteriia	84998|Coriobacteriia	F	Catalyzes the transfer of a ribosyl phosphate group from 5-phosphoribose 1-diphosphate to orotate, leading to the formation of orotidine monophosphate (OMP)	pyrE	-	2.4.2.10	ko:K00762	ko00240,ko01100,map00240,map01100	M00051	R01870	RC00611	ko00000,ko00001,ko00002,ko01000	-	-	-	Pribosyltran
WP_152062698.1	521003.COLINT_03597	5.04e-258	706.0	COG0115@1|root,COG0115@2|Bacteria,2GKJ1@201174|Actinobacteria,4CV50@84998|Coriobacteriia	84998|Coriobacteriia	H	Branched-chain amino acid aminotransferase	ilvE	-	2.6.1.42	ko:K00826	ko00270,ko00280,ko00290,ko00770,ko01100,ko01110,ko01130,ko01210,ko01230,map00270,map00280,map00290,map00770,map01100,map01110,map01130,map01210,map01230	M00019,M00036,M00119,M00570	R01090,R01214,R02199,R10991	RC00006,RC00036	ko00000,ko00001,ko00002,ko01000,ko01007	-	-	-	Aminotran_4
WP_152062699.1	521003.COLINT_03598	5.44e-147	414.0	COG0586@1|root,COG0586@2|Bacteria,2GN43@201174|Actinobacteria,4CVDI@84998|Coriobacteriia	84998|Coriobacteriia	S	SNARE associated Golgi protein	-	-	-	-	-	-	-	-	-	-	-	-	SNARE_assoc
WP_152062700.1	521003.COLINT_03599	7.11e-161	451.0	COG1045@1|root,COG1045@2|Bacteria,2IHW5@201174|Actinobacteria,4CUK5@84998|Coriobacteriia	84998|Coriobacteriia	E	Bacterial transferase hexapeptide (six repeats)	-	-	2.3.1.30	ko:K00640	ko00270,ko00920,ko01100,ko01110,ko01120,ko01200,ko01230,ko05111,map00270,map00920,map01100,map01110,map01120,map01200,map01230,map05111	M00021	R00586	RC00004,RC00041	ko00000,ko00001,ko00002,ko01000	-	-	-	Hexapep,SATase_N
WP_152062701.1	521003.COLINT_03600	3.75e-86	253.0	COG0375@1|root,COG0375@2|Bacteria,2HVDS@201174|Actinobacteria,4CWQB@84998|Coriobacteriia	84998|Coriobacteriia	S	hydrogenase nickel insertion protein HypA	-	-	-	ko:K04651	-	-	-	-	ko00000,ko03110	-	-	-	HypA
WP_152062702.1	521003.COLINT_03602	6.6e-159	446.0	COG0378@1|root,COG0378@2|Bacteria,2HP34@201174|Actinobacteria,4CVE2@84998|Coriobacteriia	84998|Coriobacteriia	KO	Hydrogenase accessory protein HypB	hypB	-	-	ko:K04652	-	-	-	-	ko00000,ko03110	-	-	-	cobW
WP_152062703.1	521003.COLINT_03604	1.59e-243	667.0	28H6R@1|root,2Z7J3@2|Bacteria,2I9RC@201174|Actinobacteria,4CU9Y@84998|Coriobacteriia	84998|Coriobacteriia	S	Psort location CytoplasmicMembrane, score	-	-	-	-	-	-	-	-	-	-	-	-	-
WP_152062705.1	521003.COLINT_03609	0.0	1144.0	COG0590@1|root,COG1929@1|root,COG0590@2|Bacteria,COG1929@2|Bacteria,2IM3Z@201174|Actinobacteria,4CVMJ@84998|Coriobacteriia	84998|Coriobacteriia	F	Catalyzes the deamination of adenosine to inosine at the wobble position 34 of tRNA(Arg2)	tadA	-	3.5.4.33	ko:K11991	-	-	R10223	RC00477	ko00000,ko01000,ko03016	-	-	-	MafB19-deam
WP_152062706.1	521003.COLINT_03611	3.57e-136	386.0	COG1309@1|root,COG1309@2|Bacteria,2HWEJ@201174|Actinobacteria,4CYB3@84998|Coriobacteriia	84998|Coriobacteriia	K	Bacterial regulatory proteins, tetR family	-	-	-	-	-	-	-	-	-	-	-	-	TetR_N
WP_152062707.1	521003.COLINT_03614	0.0	1349.0	COG1835@1|root,COG2755@1|root,COG1835@2|Bacteria,COG2755@2|Bacteria,2GKI5@201174|Actinobacteria,4CUGP@84998|Coriobacteriia	84998|Coriobacteriia	EI	Acyltransferase	-	-	-	-	-	-	-	-	-	-	-	-	Acyl_transf_3
WP_152062708.1	521003.COLINT_03616	0.0	1009.0	COG2239@1|root,COG2239@2|Bacteria,2GMMK@201174|Actinobacteria,4CUUS@84998|Coriobacteriia	84998|Coriobacteriia	P	Magnesium transporter	-	-	-	ko:K06213	-	-	-	-	ko00000,ko02000	1.A.26.1	-	-	CBS,MgtE_N,PRC
WP_152062710.1	521003.COLINT_03620	0.0	1156.0	COG1966@1|root,COG1966@2|Bacteria,2GIYX@201174|Actinobacteria,4CV0G@84998|Coriobacteriia	84998|Coriobacteriia	T	5TM C-terminal transporter carbon starvation CstA	-	-	-	ko:K06200	-	-	-	-	ko00000	-	-	-	CstA,CstA_5TM
WP_152062711.1	521003.COLINT_03621	2.46e-175	490.0	COG0345@1|root,COG0345@2|Bacteria,2GJ7D@201174|Actinobacteria,4CUJ9@84998|Coriobacteriia	84998|Coriobacteriia	E	Catalyzes the reduction of 1-pyrroline-5-carboxylate (PCA) to L-proline	proC	-	1.5.1.2	ko:K00286	ko00330,ko01100,ko01110,ko01130,ko01230,map00330,map01100,map01110,map01130,map01230	M00015	R01248,R01251,R03291,R03293	RC00054,RC00083	ko00000,ko00001,ko00002,ko01000	-	-	-	F420_oxidored,P5CR_dimer
WP_152062713.1	521003.COLINT_03624	1.59e-220	610.0	COG0330@1|root,COG0330@2|Bacteria,2GJ1U@201174|Actinobacteria,4CUC7@84998|Coriobacteriia	84998|Coriobacteriia	O	SPFH Band 7 PHB domain protein	-	-	-	-	-	-	-	-	-	-	-	-	Band_7
WP_152062715.1	521003.COLINT_03627	6.61e-82	245.0	COG2963@1|root,COG2963@2|Bacteria,2IF4K@201174|Actinobacteria,4CYIC@84998|Coriobacteriia	84998|Coriobacteriia	L	Helix-turn-helix domain	-	-	-	-	-	-	-	-	-	-	-	-	HTH_23,HTH_28
WP_152062716.1	521003.COLINT_03628	0.0	1779.0	COG0209@1|root,COG0209@2|Bacteria,2GKX9@201174|Actinobacteria,4CV6H@84998|Coriobacteriia	84998|Coriobacteriia	F	Provides the precursors necessary for DNA synthesis. Catalyzes the biosynthesis of deoxyribonucleotides from the corresponding ribonucleotides	-	-	1.17.4.1	ko:K00525	ko00230,ko00240,ko01100,map00230,map00240,map01100	M00053	R02017,R02018,R02019,R02024	RC00613	ko00000,ko00001,ko00002,ko01000,ko03400	-	-	-	ATP-cone,RNR_N,Ribonuc_red_lgC,Ribonuc_red_lgN
WP_152062717.1	521003.COLINT_03629	1.14e-257	706.0	COG0208@1|root,COG0208@2|Bacteria,2GK46@201174|Actinobacteria,4CWYS@84998|Coriobacteriia	84998|Coriobacteriia	C	Ribonucleoside-diphosphate reductase	-	-	-	-	-	-	-	-	-	-	-	-	Ribonuc_red_sm
WP_152062718.1	521003.COLINT_03630	4.13e-214	593.0	COG2852@1|root,COG2852@2|Bacteria,2HUUJ@201174|Actinobacteria,4CVNY@84998|Coriobacteriia	84998|Coriobacteriia	S	Protein conserved in bacteria	-	-	-	-	-	-	-	-	-	-	-	-	-
WP_152062720.1	521003.COLINT_03633	0.0	1360.0	COG0480@1|root,COG0480@2|Bacteria,2GKRU@201174|Actinobacteria,4CUIA@84998|Coriobacteriia	84998|Coriobacteriia	J	elongation factor G	-	-	-	ko:K02355	-	-	-	-	ko00000,ko03012,ko03029	-	-	-	EFG_C,EFG_II,EFG_IV,GTP_EFTU,GTP_EFTU_D2
WP_152062721.1	521003.COLINT_03635	0.0	1501.0	COG0457@1|root,COG0457@2|Bacteria,2I8FI@201174|Actinobacteria,4CUK3@84998|Coriobacteriia	84998|Coriobacteriia	S	Psort location Cytoplasmic, score 8.87	-	-	-	-	-	-	-	-	-	-	-	-	TPR_8
WP_152062722.1	521003.COLINT_03636	1.48e-172	482.0	COG1126@1|root,COG1126@2|Bacteria,2GIZW@201174|Actinobacteria,4CUXB@84998|Coriobacteriia	84998|Coriobacteriia	E	ABC transporter, ATP-binding protein	-	-	3.6.3.21	ko:K02028	-	M00236	-	-	ko00000,ko00002,ko01000,ko02000	3.A.1.3	-	-	ABC_tran
WP_152062723.1	521003.COLINT_03639	5.73e-302	823.0	COG2265@1|root,COG2265@2|Bacteria,2GP90@201174|Actinobacteria,4CUBH@84998|Coriobacteriia	84998|Coriobacteriia	H	Belongs to the class I-like SAM-binding methyltransferase superfamily. RNA M5U methyltransferase family	-	-	-	-	-	-	-	-	-	-	-	-	tRNA_U5-meth_tr
WP_152062724.1	521003.COLINT_03641	1.35e-195	541.0	COG1387@1|root,COG1387@2|Bacteria,2HUEA@201174|Actinobacteria,4CU95@84998|Coriobacteriia	84998|Coriobacteriia	E	PHP domain protein	-	-	-	ko:K04477	-	-	-	-	ko00000	-	-	-	PHP
WP_152062726.1	521003.COLINT_03644	0.0	1417.0	COG0465@1|root,COG0465@2|Bacteria,2GJ4Q@201174|Actinobacteria,4CV6C@84998|Coriobacteriia	84998|Coriobacteriia	O	Acts as a processive, ATP-dependent zinc metallopeptidase for both cytoplasmic and membrane proteins. Plays a role in the quality control of integral membrane proteins	ftsH	-	-	ko:K03798	-	M00742	-	-	ko00000,ko00002,ko01000,ko01002,ko03110	-	-	-	AAA,FtsH_ext,Peptidase_M41
WP_152062728.1	521003.COLINT_03659	2.39e-139	395.0	COG0765@1|root,COG0765@2|Bacteria,2GNUR@201174|Actinobacteria,4CVE1@84998|Coriobacteriia	84998|Coriobacteriia	P	Binding-protein-dependent transport system inner membrane component	-	-	-	ko:K10040	ko02010,map02010	M00228	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.3	-	-	BPD_transp_1
WP_152062729.1	521003.COLINT_03660	5.21e-181	504.0	COG0765@1|root,COG0765@2|Bacteria,2GN44@201174|Actinobacteria,4CV4F@84998|Coriobacteriia	84998|Coriobacteriia	P	Binding-protein-dependent transport system inner membrane component	-	-	-	ko:K10040	ko02010,map02010	M00228	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.3	-	-	BPD_transp_1
WP_152062731.1	521003.COLINT_03663	1.23e-226	624.0	COG0770@1|root,COG0770@2|Bacteria,2HUSJ@201174|Actinobacteria,4CVIS@84998|Coriobacteriia	84998|Coriobacteriia	M	UDP-N-acetylmuramoyl-tripeptide-D-alanyl-D-alanine ligase activity	-	-	-	-	-	-	-	-	-	-	-	-	Zn_dep_PLPC
WP_152062732.1	521003.COLINT_03666	0.0	996.0	COG0769@1|root,COG0769@2|Bacteria,2GIS2@201174|Actinobacteria,4CUCK@84998|Coriobacteriia	84998|Coriobacteriia	M	Belongs to the MurCDEF family. MurE subfamily	murE	-	6.3.2.13	ko:K01928	ko00300,ko00550,map00300,map00550	-	R02788	RC00064,RC00090	ko00000,ko00001,ko01000,ko01011	-	-	-	Mur_ligase,Mur_ligase_C,Mur_ligase_M
WP_152062733.1	521003.COLINT_03670	0.0	1566.0	COG0454@1|root,COG0533@1|root,COG1214@1|root,COG0456@2|Bacteria,COG0533@2|Bacteria,COG1214@2|Bacteria,2GJ98@201174|Actinobacteria,4CUKY@84998|Coriobacteriia	84998|Coriobacteriia	J	Required for the formation of a threonylcarbamoyl group on adenosine at position 37 (t(6)A37) in tRNAs that read codons beginning with adenine. Is involved in the transfer of the threonylcarbamoyl moiety of threonylcarbamoyl-AMP (TC-AMP) to the N6 group of A37, together with TsaE and TsaB. TsaD likely plays a direct catalytic role in this reaction	tsaD	-	2.3.1.234	ko:K01409	-	-	R10648	RC00070,RC00416	ko00000,ko01000,ko03016	-	-	-	Acetyltransf_1,Peptidase_M22
WP_152062734.1	521003.COLINT_03671	5.53e-117	335.0	COG0802@1|root,COG0802@2|Bacteria,2IKV2@201174|Actinobacteria,4CVWX@84998|Coriobacteriia	84998|Coriobacteriia	S	Hydrolase, P-loop family	-	-	-	ko:K06925	-	-	-	-	ko00000,ko03016	-	-	-	TsaE
WP_152062735.1	521003.COLINT_03672	1.34e-161	452.0	COG1573@1|root,COG1573@2|Bacteria,2GMPT@201174|Actinobacteria,4CUM5@84998|Coriobacteriia	84998|Coriobacteriia	L	Uracil-DNA glycosylase, family 4	-	-	3.2.2.27	ko:K21929	ko03410,map03410	-	-	-	ko00000,ko00001,ko01000,ko03400	-	-	-	UDG
WP_152062736.1	521003.COLINT_03673	2.17e-289	788.0	COG0787@1|root,COG0787@2|Bacteria,2GM2Y@201174|Actinobacteria,4CUW7@84998|Coriobacteriia	84998|Coriobacteriia	M	Catalyzes the interconversion of L-alanine and D- alanine. May also act on other amino acids	alr	-	5.1.1.1	ko:K01775	ko00473,ko01100,ko01502,map00473,map01100,map01502	-	R00401	RC00285	ko00000,ko00001,ko01000,ko01011	-	-	-	Ala_racemase_C,Ala_racemase_N
WP_152062737.1	521003.COLINT_03674	0.0	1024.0	COG0062@1|root,COG0063@1|root,COG0062@2|Bacteria,COG0063@2|Bacteria,2GJHB@201174|Actinobacteria,4CYGW@84998|Coriobacteriia	84998|Coriobacteriia	H	Bifunctional enzyme that catalyzes the epimerization of the S- and R-forms of NAD(P)HX and the dehydration of the S-form of NAD(P)HX at the expense of ADP, which is converted to AMP. This allows the repair of both epimers of NAD(P)HX, a damaged form of NAD(P)H that is a result of enzymatic or heat-dependent hydration	nnrD	-	4.2.1.136,5.1.99.6	ko:K17758,ko:K17759	-	-	-	-	ko00000,ko01000	-	-	-	Carb_kinase,YjeF_N
WP_152062738.1	521003.COLINT_03675	4.39e-120	344.0	COG0736@1|root,COG0736@2|Bacteria,2HT7V@201174|Actinobacteria,4CVSA@84998|Coriobacteriia	84998|Coriobacteriia	I	Transfers the 4'-phosphopantetheine moiety from coenzyme A to a Ser of acyl-carrier-protein	acpS	-	2.7.8.7	ko:K00997	ko00770,map00770	-	R01625	RC00002	ko00000,ko00001,ko01000	-	-	-	ACPS
WP_152062741.1	521003.COLINT_03603	5.7e-146	411.0	COG1309@1|root,COG1309@2|Bacteria,2GND5@201174|Actinobacteria,4CVXM@84998|Coriobacteriia	84998|Coriobacteriia	K	PFAM Bacterial regulatory proteins, tetR family	-	-	-	-	-	-	-	-	-	-	-	-	TetR_N
WP_152062748.1	521003.COLINT_03309	1.07e-104	302.0	2F41E@1|root,32A3G@2|Bacteria,2HTPZ@201174|Actinobacteria,4CW5G@84998|Coriobacteriia	84998|Coriobacteriia	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
WP_152062749.1	521003.COLINT_03310	0.0	1209.0	COG1217@1|root,COG1217@2|Bacteria,2GJUJ@201174|Actinobacteria,4CUBE@84998|Coriobacteriia	84998|Coriobacteriia	T	GTP-binding protein TypA	typA	-	-	ko:K06207	-	-	-	-	ko00000	-	-	-	EFG_C,GTP_EFTU,GTP_EFTU_D2
WP_152062750.1	521003.COLINT_03311	1.08e-167	473.0	28VFF@1|root,2ZHI0@2|Bacteria,2I7Z3@201174|Actinobacteria,4CW40@84998|Coriobacteriia	84998|Coriobacteriia	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
WP_152062751.1	521003.COLINT_03312	3.09e-139	393.0	COG0822@1|root,COG0822@2|Bacteria,2HUWU@201174|Actinobacteria,4CVWD@84998|Coriobacteriia	84998|Coriobacteriia	C	NifU-like N-terminal domain protein	-	-	-	-	-	-	-	-	-	-	-	-	NifU_N
WP_152062752.1	521003.COLINT_03317	2.87e-56	175.0	2E3FD@1|root,32YE7@2|Bacteria,2HV3V@201174|Actinobacteria,4CW96@84998|Coriobacteriia	84998|Coriobacteriia	S	TSCPD domain	-	-	-	-	-	-	-	-	-	-	-	-	TSCPD
WP_152062753.1	521003.COLINT_03318	1.3e-300	820.0	2F0B3@1|root,33TEB@2|Bacteria,2HURU@201174|Actinobacteria,4CVGE@84998|Coriobacteriia	84998|Coriobacteriia	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
WP_152062754.1	521003.COLINT_03323	0.0	868.0	COG2309@1|root,COG2309@2|Bacteria,2ID23@201174|Actinobacteria,4CUDQ@84998|Coriobacteriia	84998|Coriobacteriia	E	Thermophilic metalloprotease (M29)	-	-	-	ko:K19689	-	-	-	-	ko00000,ko01000,ko01002	-	-	-	Peptidase_M29
WP_152062755.1	521003.COLINT_03328	0.0	2126.0	COG0458@1|root,COG0458@2|Bacteria,2GK5N@201174|Actinobacteria,4CUHZ@84998|Coriobacteriia	84998|Coriobacteriia	F	Belongs to the CarB family	carB	-	6.3.5.5	ko:K01955	ko00240,ko00250,ko01100,map00240,map00250,map01100	M00051	R00256,R00575,R01395,R10948,R10949	RC00002,RC00010,RC00043,RC02750,RC02798,RC03314	ko00000,ko00001,ko00002,ko01000	-	-	-	CPSase_L_D2,CPSase_L_D3,MGS
WP_152062757.1	521003.COLINT_03330	1.28e-103	300.0	COG0041@1|root,COG0041@2|Bacteria,2IFFD@201174|Actinobacteria,4CVVV@84998|Coriobacteriia	84998|Coriobacteriia	F	Catalyzes the conversion of N5-carboxyaminoimidazole ribonucleotide (N5-CAIR) to 4-carboxy-5-aminoimidazole ribonucleotide (CAIR)	purE	-	5.4.99.18	ko:K01588	ko00230,ko01100,ko01110,ko01130,map00230,map01100,map01110,map01130	M00048	R07405	RC01947	ko00000,ko00001,ko00002,ko01000	-	-	-	AIRC
WP_152062758.1	521003.COLINT_03332	7.89e-91	266.0	COG0314@1|root,COG0314@2|Bacteria,2HUX5@201174|Actinobacteria,4CVXF@84998|Coriobacteriia	84998|Coriobacteriia	H	molybdopterin synthase activity	-	-	-	-	-	-	-	-	-	-	-	-	MoaE
WP_152062759.1	521003.COLINT_03334	6.28e-307	837.0	COG4905@1|root,COG4905@2|Bacteria,2IBSV@201174|Actinobacteria,4CUE9@84998|Coriobacteriia	84998|Coriobacteriia	S	Putative ABC-transporter type IV	-	-	-	-	-	-	-	-	-	-	-	-	ABC_trans_CmpB
WP_152062760.1	521003.COLINT_03341	0.0	932.0	COG0493@1|root,COG0493@2|Bacteria,2GJ0A@201174|Actinobacteria,4CV7F@84998|Coriobacteriia	84998|Coriobacteriia	C	glutamate synthase (NADPH), homotetrameric	gltA	-	1.4.1.13,1.4.1.14	ko:K00266	ko00250,ko00910,ko01100,ko01110,ko01120,ko01130,ko01230,map00250,map00910,map01100,map01110,map01120,map01130,map01230	-	R00093,R00114,R00248	RC00006,RC00010,RC02799	ko00000,ko00001,ko01000	-	-	-	Fer4_20,Pyr_redox_2
WP_152062761.1	521003.COLINT_03345	0.0	931.0	COG1207@1|root,COG1207@2|Bacteria,2GJS1@201174|Actinobacteria,4CUFP@84998|Coriobacteriia	84998|Coriobacteriia	M	Catalyzes the last two sequential reactions in the de novo biosynthetic pathway for UDP-N-acetylglucosamine (UDP- GlcNAc). The C-terminal domain catalyzes the transfer of acetyl group from acetyl coenzyme A to glucosamine-1-phosphate (GlcN-1-P) to produce N-acetylglucosamine-1-phosphate (GlcNAc-1-P), which is converted into UDP-GlcNAc by the transfer of uridine 5- monophosphate (from uridine 5-triphosphate), a reaction catalyzed by the N-terminal domain	glmU	-	2.3.1.157,2.7.7.23	ko:K04042	ko00520,ko01100,ko01130,map00520,map01100,map01130	M00362	R00416,R05332	RC00002,RC00004,RC00166	ko00000,ko00001,ko00002,ko01000	-	-	-	Hexapep,Hexapep_2,NTP_transf_3,NTP_transferase
WP_152062762.1	521003.COLINT_03347	1.88e-196	546.0	COG0619@1|root,COG0619@2|Bacteria,2IIUE@201174|Actinobacteria,4CVW9@84998|Coriobacteriia	84998|Coriobacteriia	P	Transmembrane (T) component of an energy-coupling factor (ECF) ABC-transporter complex. Unlike classic ABC transporters this ECF transporter provides the energy necessary to transport a number of different substrates	-	-	-	ko:K16785	ko02010,map02010	M00582	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.25,3.A.1.28,3.A.1.29,3.A.1.30,3.A.1.31,3.A.1.32,3.A.1.33,3.A.1.35	-	-	-
WP_152062763.1	521003.COLINT_03348	0.0	894.0	COG0488@1|root,COG0488@2|Bacteria,2I3P8@201174|Actinobacteria,4CUC9@84998|Coriobacteriia	84998|Coriobacteriia	S	AAA domain, putative AbiEii toxin, Type IV TA system	-	-	-	ko:K16786,ko:K16787	ko02010,map02010	M00582	-	-	ko00000,ko00001,ko00002,ko01000,ko02000	3.A.1.25,3.A.1.28,3.A.1.29,3.A.1.30,3.A.1.31,3.A.1.32,3.A.1.33,3.A.1.35	-	-	ABC_tran
WP_152062765.1	521003.COLINT_03350	5.31e-204	564.0	COG0708@1|root,COG0708@2|Bacteria,2GKIS@201174|Actinobacteria,4CUDS@84998|Coriobacteriia	84998|Coriobacteriia	L	exodeoxyribonuclease III	xth	-	3.1.11.2	ko:K01142	ko03410,map03410	-	-	-	ko00000,ko00001,ko01000,ko03400	-	-	-	Exo_endo_phos
WP_152062766.1	521003.COLINT_03352	0.0	1073.0	COG0294@1|root,COG0801@1|root,COG0294@2|Bacteria,COG0801@2|Bacteria,2GJDQ@201174|Actinobacteria,4CUFA@84998|Coriobacteriia	84998|Coriobacteriia	H	dihydropteroate synthase	folP	-	-	-	-	-	-	-	-	-	-	-	HPPK,Pterin_bind
WP_152062767.1	521003.COLINT_03354	4.11e-150	423.0	COG2332@1|root,COG2332@2|Bacteria,2HUFT@201174|Actinobacteria,4CUH1@84998|Coriobacteriia	84998|Coriobacteriia	O	Heme chaperone required for the biogenesis of c-type cytochromes. Transiently binds heme delivered by CcmC and transfers the heme to apo-cytochromes in a process facilitated by CcmF and CcmH	-	-	-	ko:K02197	-	-	-	-	ko00000	-	-	-	CcmE
WP_152062769.1	521003.COLINT_03356	1.55e-171	479.0	COG1131@1|root,COG1131@2|Bacteria,2GK1W@201174|Actinobacteria,4CYEJ@84998|Coriobacteriia	84998|Coriobacteriia	V	AAA domain, putative AbiEii toxin, Type IV TA system	-	-	-	-	-	-	-	-	-	-	-	-	ABC_tran
WP_152062770.1	521003.COLINT_03357	3.72e-159	448.0	COG2386@1|root,COG2386@2|Bacteria,2GUCP@201174|Actinobacteria,4CV8U@84998|Coriobacteriia	84998|Coriobacteriia	O	heme exporter protein CcmB	-	-	-	ko:K02194	ko02010,map02010	M00259	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.107	-	-	CcmB
WP_152062772.1	521003.COLINT_03361	0.0	1229.0	COG1132@1|root,COG1132@2|Bacteria,2GITR@201174|Actinobacteria,4CU89@84998|Coriobacteriia	84998|Coriobacteriia	V	ABC transporter transmembrane region	-	-	-	ko:K06147	-	-	-	-	ko00000,ko02000	3.A.1.106,3.A.1.109,3.A.1.21	-	-	ABC_membrane,ABC_tran
WP_152062773.1	521003.COLINT_03362	0.0	1173.0	COG1132@1|root,COG1132@2|Bacteria,2GITR@201174|Actinobacteria,4CVFZ@84998|Coriobacteriia	84998|Coriobacteriia	V	ABC transporter, ATP-binding protein	-	-	-	ko:K06147	-	-	-	-	ko00000,ko02000	3.A.1.106,3.A.1.109,3.A.1.21	-	-	ABC_membrane,ABC_tran
WP_152062774.1	521003.COLINT_03363	1.81e-187	527.0	COG2017@1|root,COG2017@2|Bacteria,2INRR@201174|Actinobacteria,4CUD5@84998|Coriobacteriia	84998|Coriobacteriia	G	Aldose 1-epimerase	-	-	-	-	-	-	-	-	-	-	-	-	Aldose_epim
WP_152062776.1	521003.COLINT_03367	2.64e-244	672.0	COG0216@1|root,COG0216@2|Bacteria,2GJWG@201174|Actinobacteria,4CUGQ@84998|Coriobacteriia	84998|Coriobacteriia	J	Peptide chain release factor 1 directs the termination of translation in response to the peptide chain termination codons UAG and UAA	prfA	-	-	ko:K02835	-	-	-	-	ko00000,ko03012	-	-	-	PCRF,RF-1
WP_152062777.1	521003.COLINT_03368	1.49e-274	751.0	COG2890@1|root,COG2890@2|Bacteria,2GMH1@201174|Actinobacteria,4CUEA@84998|Coriobacteriia	84998|Coriobacteriia	J	Methylates the class 1 translation termination release factors RF1 PrfA and RF2 PrfB on the glutamine residue of the universally conserved GGQ motif	prmC	-	2.1.1.297	ko:K02493	-	-	R10806	RC00003,RC03279	ko00000,ko01000,ko03012	-	-	-	MTS,Methyltransf_31,Sua5_yciO_yrdC
WP_152062778.1	521003.COLINT_03369	3.88e-60	185.0	COG3549@1|root,COG3549@2|Bacteria,2GRHN@201174|Actinobacteria	201174|Actinobacteria	S	RelE-like toxin of type II toxin-antitoxin system HigB	-	-	-	ko:K07334	-	-	-	-	ko00000,ko02048	-	-	-	HigB-like_toxin
WP_152062779.1	521003.COLINT_03371	4.89e-304	827.0	COG1168@1|root,COG1168@2|Bacteria,2GJFQ@201174|Actinobacteria,4CV68@84998|Coriobacteriia	84998|Coriobacteriia	E	Aminotransferase, class I II	-	-	-	-	-	-	-	-	-	-	-	-	Aminotran_1_2
WP_152062780.1	521003.COLINT_03372	6.36e-145	409.0	COG0009@1|root,COG0009@2|Bacteria,2GK2X@201174|Actinobacteria,4CVQG@84998|Coriobacteriia	84998|Coriobacteriia	J	Telomere recombination	-	-	2.7.7.87	ko:K07566	-	-	R10463	RC00745	ko00000,ko01000,ko03009,ko03016	-	-	-	Sua5_yciO_yrdC
WP_152062781.1	445975.COLSTE_02266	0.0	1896.0	COG3250@1|root,COG3250@2|Bacteria,2GMAT@201174|Actinobacteria,4CUB9@84998|Coriobacteriia	84998|Coriobacteriia	G	Belongs to the glycosyl hydrolase 2 family	-	-	-	-	-	-	-	-	-	-	-	-	Glyco_hydro_2,Glyco_hydro_2_C,Glyco_hydro_2_N
