## Wed Dec 28 16:28:01 2022
## emapper-2.1.9
## /data/shared/home/emapper/miniconda3/envs/eggnog-mapper-2.1/bin/emapper.py --cpu 20 --mp_start_method forkserver --data_dir /dev/shm/ -o out --output_dir /emapper_web_jobs/emapper_jobs/user_data/MM_z2_drto0 --temp_dir /emapper_web_jobs/emapper_jobs/user_data/MM_z2_drto0 --override -m diamond --dmnd_ignore_warnings --dmnd_algo ctg -i /emapper_web_jobs/emapper_jobs/user_data/MM_z2_drto0/queries.fasta --evalue 0.001 --score 60 --pident 40 --query_cover 20 --subject_cover 20 --itype proteins --tax_scope auto --target_orthologs all --go_evidence non-electronic --pfam_realign none --report_orthologs --decorate_gff yes --excel
##
#query	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
WP_042433833.1	1034345.CAEM01000018_gene346	3.99e-157	441.0	COG0745@1|root,COG0745@2|Bacteria,2GJGU@201174|Actinobacteria,4CUTE@84998|Coriobacteriia	84998|Coriobacteriia	K	Transcriptional regulatory protein	-	-	-	-	-	-	-	-	-	-	-	-	Trans_reg_C
WP_042433838.1	1034345.CAEM01000018_gene347	0.0	1706.0	COG0258@1|root,COG0749@1|root,COG0258@2|Bacteria,COG0749@2|Bacteria,2GJY2@201174|Actinobacteria,4CUSF@84998|Coriobacteriia	84998|Coriobacteriia	L	In addition to polymerase activity, this DNA polymerase exhibits 5'-3' exonuclease activity	polA	-	2.7.7.7	ko:K02335	ko00230,ko00240,ko01100,ko03030,ko03410,ko03420,ko03440,map00230,map00240,map01100,map03030,map03410,map03420,map03440	-	R00375,R00376,R00377,R00378	RC02795	ko00000,ko00001,ko01000,ko03032,ko03400	-	-	-	5_3_exonuc,5_3_exonuc_N,DNA_pol_A
WP_042433842.1	1034345.CAEM01000018_gene348	6.63e-63	192.0	COG0261@1|root,COG0261@2|Bacteria,2IQ9A@201174|Actinobacteria,4CW6C@84998|Coriobacteriia	84998|Coriobacteriia	J	This protein binds to 23S rRNA in the presence of protein L20	rplU	-	-	ko:K02888	ko03010,map03010	M00178	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_L21p
WP_042433844.1	502558.EGYY_19910	1.44e-51	162.0	COG0211@1|root,COG0211@2|Bacteria,2IQDI@201174|Actinobacteria,4CW85@84998|Coriobacteriia	84998|Coriobacteriia	J	Belongs to the bacterial ribosomal protein bL27 family	rpmA	-	-	ko:K02899	ko03010,map03010	M00178	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_L27
WP_042433847.1	1034345.CAEM01000018_gene350	0.0	915.0	COG0536@1|root,COG0536@2|Bacteria,2GISB@201174|Actinobacteria,4CUD2@84998|Coriobacteriia	84998|Coriobacteriia	S	An essential GTPase which binds GTP, GDP and possibly (p)ppGpp with moderate affinity, with high nucleotide exchange rates and a fairly low GTP hydrolysis rate. Plays a role in control of the cell cycle, stress response, ribosome biogenesis and in those bacteria that undergo differentiation, in morphogenesis control	obg	-	-	ko:K03979	-	-	-	-	ko00000,ko01000,ko03009	-	-	-	DUF1967,GTP1_OBG,MMR_HSR1
WP_042433850.1	1034345.CAEM01000018_gene351	7.28e-266	729.0	COG0263@1|root,COG0263@2|Bacteria,2GM8U@201174|Actinobacteria,4CV2Z@84998|Coriobacteriia	84998|Coriobacteriia	E	Catalyzes the transfer of a phosphate group to glutamate to form L-glutamate 5-phosphate	proB	-	2.7.2.11	ko:K00931	ko00330,ko00332,ko01100,ko01130,ko01230,map00330,map00332,map01100,map01130,map01230	M00015	R00239	RC00002,RC00043	ko00000,ko00001,ko00002,ko01000	-	-	-	AA_kinase,PUA
WP_042433853.1	1034345.CAEM01000018_gene352	4.9e-285	782.0	COG0014@1|root,COG0014@2|Bacteria,2GISA@201174|Actinobacteria,4CUMH@84998|Coriobacteriia	84998|Coriobacteriia	E	Catalyzes the NADPH-dependent reduction of L-glutamate 5-phosphate into L-glutamate 5-semialdehyde and phosphate. The product spontaneously undergoes cyclization to form 1-pyrroline-5- carboxylate	proA	-	1.2.1.41	ko:K00147	ko00330,ko00332,ko01100,ko01110,ko01130,ko01230,map00330,map00332,map01100,map01110,map01130,map01230	M00015	R03313	RC00684	ko00000,ko00001,ko00002,ko01000	-	-	-	Aldedh
WP_042433859.1	1034345.CAEM01000018_gene356	0.0	1843.0	COG0653@1|root,COG0653@2|Bacteria,2GIRT@201174|Actinobacteria,4CV09@84998|Coriobacteriia	84998|Coriobacteriia	U	Part of the Sec protein translocase complex. Interacts with the SecYEG preprotein conducting channel. Has a central role in coupling the hydrolysis of ATP to the transfer of proteins into and across the cell membrane, serving as an ATP-driven molecular motor driving the stepwise translocation of polypeptide chains across the membrane	secA	-	-	ko:K03070	ko02024,ko03060,ko03070,map02024,map03060,map03070	M00335	-	-	ko00000,ko00001,ko00002,ko02044	3.A.5.1,3.A.5.10,3.A.5.2,3.A.5.4	-	-	SEC-C,SecA_DEAD,SecA_PP_bind,SecA_SW
WP_042433862.1	1034345.CAEM01000018_gene357	3.18e-262	718.0	COG1186@1|root,COG1186@2|Bacteria,2GJ0F@201174|Actinobacteria,4CUA5@84998|Coriobacteriia	84998|Coriobacteriia	J	Peptide chain release factor 2 directs the termination of translation in response to the peptide chain termination codons UGA and UAA	prfB	-	-	ko:K02836	-	-	-	-	ko00000,ko03012	-	-	-	PCRF,RF-1
WP_042433865.1	1034345.CAEM01000018_gene358	2.96e-203	561.0	COG3959@1|root,COG3959@2|Bacteria,2GJ6M@201174|Actinobacteria,4CU8W@84998|Coriobacteriia	84998|Coriobacteriia	G	Transketolase, thiamine diphosphate binding domain	-	-	2.2.1.1	ko:K00615	ko00030,ko00710,ko01051,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,map00030,map00710,map01051,map01100,map01110,map01120,map01130,map01200,map01230	M00004,M00007,M00165,M00167	R01067,R01641,R01830,R06590	RC00032,RC00226,RC00571,RC01560	ko00000,ko00001,ko00002,ko01000	-	-	-	Transketolase_N
WP_042433868.1	1034345.CAEM01000018_gene359	4.39e-219	605.0	COG3958@1|root,COG3958@2|Bacteria,2I8VM@201174|Actinobacteria,4CUD8@84998|Coriobacteriia	84998|Coriobacteriia	G	Transketolase, pyridine binding domain protein	-	-	2.2.1.1	ko:K00615	ko00030,ko00710,ko01051,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,map00030,map00710,map01051,map01100,map01110,map01120,map01130,map01200,map01230	M00004,M00007,M00165,M00167	R01067,R01641,R01830,R06590	RC00032,RC00226,RC00571,RC01560	ko00000,ko00001,ko00002,ko01000	-	-	-	Transket_pyr,Transketolase_C
WP_042433871.1	1034345.CAEM01000018_gene360	2.93e-202	560.0	COG2884@1|root,COG2884@2|Bacteria,2GJE1@201174|Actinobacteria,4CUBJ@84998|Coriobacteriia	84998|Coriobacteriia	D	cell division ATP-binding protein FtsE	ftsE	-	-	ko:K09812	ko02010,map02010	M00256	-	-	ko00000,ko00001,ko00002,ko02000,ko03036	3.A.1.140	-	-	ABC_tran
WP_042433874.1	1034345.CAEM01000018_gene361	1.48e-196	547.0	COG2177@1|root,COG2177@2|Bacteria,2GJMA@201174|Actinobacteria,4CU8U@84998|Coriobacteriia	84998|Coriobacteriia	D	Part of the ABC transporter FtsEX involved in cellular division	-	-	-	ko:K09811	ko02010,map02010	M00256	-	-	ko00000,ko00001,ko00002,ko02000,ko03036	3.A.1.140	-	-	FtsX
WP_042433877.1	1034345.CAEM01000018_gene362	2.2e-287	787.0	COG0793@1|root,COG0793@2|Bacteria,2GKRP@201174|Actinobacteria,4CUAW@84998|Coriobacteriia	84998|Coriobacteriia	M	tail specific protease	-	-	3.4.21.102	ko:K03797	-	-	-	-	ko00000,ko01000,ko01002	-	-	-	PDZ_2,Peptidase_S41
WP_042433880.1	1034345.CAEM01000018_gene363	0.0	1262.0	COG0557@1|root,COG0557@2|Bacteria,2GNSM@201174|Actinobacteria,4CUAS@84998|Coriobacteriia	84998|Coriobacteriia	J	3'-5' exoribonuclease that releases 5'-nucleoside monophosphates and is involved in maturation of structured RNAs	rnr	-	-	ko:K12573	ko03018,map03018	-	-	-	ko00000,ko00001,ko01000,ko03016,ko03019	-	-	-	OB_RNB,RNB,S1
WP_042433888.1	1034345.CAEM01000018_gene365	2.44e-215	595.0	COG0331@1|root,COG0331@2|Bacteria,2GME0@201174|Actinobacteria,4CV5S@84998|Coriobacteriia	84998|Coriobacteriia	I	malonyl CoA-acyl carrier protein transacylase	-	-	2.3.1.39	ko:K00645	ko00061,ko00333,ko01100,ko01130,ko01212,map00061,map00333,map01100,map01130,map01212	M00082	R01626,R11671	RC00004,RC00039,RC02727	ko00000,ko00001,ko00002,ko01000,ko01004	-	-	-	Acyl_transf_1
WP_042433891.1	1034345.CAEM01000018_gene366	1.94e-168	472.0	COG1028@1|root,COG1028@2|Bacteria,2GMWG@201174|Actinobacteria,4CUQ7@84998|Coriobacteriia	84998|Coriobacteriia	IQ	Short chain dehydrogenase	-	-	1.1.1.100	ko:K00059	ko00061,ko00333,ko00780,ko01040,ko01100,ko01130,ko01212,map00061,map00333,map00780,map01040,map01100,map01130,map01212	M00083,M00572	R04533,R04534,R04536,R04543,R04566,R04953,R04964,R07759,R07763,R10116,R10120,R11671	RC00029,RC00117	ko00000,ko00001,ko00002,ko01000,ko01004	-	-	-	adh_short_C2
WP_042433893.1	1034345.CAEM01000018_gene367	1.81e-312	850.0	COG0304@1|root,COG0304@2|Bacteria,2GIY4@201174|Actinobacteria,4CUAE@84998|Coriobacteriia	84998|Coriobacteriia	I	Catalyzes the condensation reaction of fatty acid synthesis by the addition to an acyl acceptor of two carbons from malonyl-ACP	fabF	-	2.3.1.179	ko:K09458	ko00061,ko00780,ko01100,ko01212,map00061,map00780,map01100,map01212	M00083,M00572	R04355,R04726,R04952,R04957,R04960,R04963,R04968,R07762,R10115,R10119	RC00039,RC02728,RC02729,RC02888	ko00000,ko00001,ko00002,ko01000,ko01004	-	-	-	Ketoacyl-synt_C,ketoacyl-synt
WP_042433896.1	1034345.CAEM01000018_gene368	1.31e-103	299.0	COG0764@1|root,COG0764@2|Bacteria,2GQWT@201174|Actinobacteria,4CVV6@84998|Coriobacteriia	84998|Coriobacteriia	I	FabA-like domain	-	-	4.2.1.59	ko:K02372	ko00061,ko00780,ko01100,ko01212,map00061,map00780,map01100,map01212	M00083,M00572	R04428,R04535,R04537,R04544,R04568,R04954,R04965,R07764,R10117,R10121	RC00831,RC01095	ko00000,ko00001,ko00002,ko01000,ko01004	-	-	-	FabA
WP_042433899.1	1034345.CAEM01000018_gene370	0.0	2256.0	COG0553@1|root,COG0553@2|Bacteria,2GISC@201174|Actinobacteria,4CUCX@84998|Coriobacteriia	84998|Coriobacteriia	KL	SNF2 family N-terminal domain	-	-	-	-	-	-	-	-	-	-	-	-	Helicase_C,SNF2_N,SNF2_assoc,SWIM
WP_042433902.1	1034345.CAEM01000018_gene371	4.54e-265	725.0	COG3049@1|root,COG3049@2|Bacteria,2HUQ7@201174|Actinobacteria,4CVD6@84998|Coriobacteriia	84998|Coriobacteriia	M	Acyl-coenzyme A:6-aminopenicillanic acid acyl-transferase	-	-	-	-	-	-	-	-	-	-	-	-	AAT,CBAH
WP_042433905.1	1034345.CAEM01000018_gene372	5.57e-141	397.0	COG1051@1|root,COG1051@2|Bacteria,2HT48@201174|Actinobacteria,4CVM5@84998|Coriobacteriia	84998|Coriobacteriia	F	NUDIX domain	-	-	-	-	-	-	-	-	-	-	-	-	NUDIX
WP_042433907.1	1034345.CAEM01000018_gene373	8.87e-89	259.0	COG1433@1|root,COG1433@2|Bacteria,2HTJ6@201174|Actinobacteria,4CW20@84998|Coriobacteriia	84998|Coriobacteriia	K	Dinitrogenase iron-molybdenum cofactor	-	-	-	-	-	-	-	-	-	-	-	-	Nitro_FeMo-Co
WP_042433911.1	1034345.CAEM01000018_gene375	4.35e-108	311.0	COG2731@1|root,COG2731@2|Bacteria,2HV2Y@201174|Actinobacteria,4CW7H@84998|Coriobacteriia	84998|Coriobacteriia	G	Domain of unknown function (DUF386)	-	-	-	-	-	-	-	-	-	-	-	-	DUF386
WP_042433913.1	1034345.CAEM01000018_gene376	5.59e-272	744.0	COG1363@1|root,COG1363@2|Bacteria,2ID5X@201174|Actinobacteria,4CUPJ@84998|Coriobacteriia	84998|Coriobacteriia	G	M42 glutamyl aminopeptidase	-	-	-	-	-	-	-	-	-	-	-	-	Peptidase_M42
WP_042433916.1	1034345.CAEM01000018_gene377	4.32e-105	303.0	COG0691@1|root,COG0691@2|Bacteria,2GJX1@201174|Actinobacteria,4CVMU@84998|Coriobacteriia	84998|Coriobacteriia	J	the 2 termini fold to resemble tRNA(Ala) and it encodes a tag peptide , a short internal open reading frame. During trans-translation Ala- aminoacylated tmRNA acts like a tRNA, entering the A-site of stalled ribosomes, displacing the stalled mRNA. The ribosome then switches to translate the ORF on the tmRNA	smpB	-	-	ko:K03664	-	-	-	-	ko00000	-	-	-	SmpB
WP_042433921.1	502558.EGYY_19090	5.03e-75	228.0	COG2606@1|root,COG2606@2|Bacteria,2IHS8@201174|Actinobacteria,4CW0E@84998|Coriobacteriia	84998|Coriobacteriia	S	Belongs to the prolyl-tRNA editing family. YbaK EbsC subfamily	ybaK	-	-	ko:K03976	-	-	-	-	ko00000,ko01000,ko03016	-	-	-	tRNA_edit
WP_042433925.1	1034345.CAEM01000018_gene382	9.53e-207	572.0	COG0796@1|root,COG0796@2|Bacteria,2GN4I@201174|Actinobacteria,4CVD5@84998|Coriobacteriia	84998|Coriobacteriia	M	Provides the (R)-glutamate required for cell wall biosynthesis	murI	-	5.1.1.3	ko:K01776	ko00471,ko01100,map00471,map01100	-	R00260	RC00302	ko00000,ko00001,ko01000,ko01011	-	-	-	Asp_Glu_race
WP_042433928.1	479437.Elen_1954	7.16e-101	296.0	COG0127@1|root,COG0127@2|Bacteria,2GM2B@201174|Actinobacteria,4CUUU@84998|Coriobacteriia	84998|Coriobacteriia	F	Pyrophosphatase that catalyzes the hydrolysis of nucleoside triphosphates to their monophosphate derivatives, with a high preference for the non-canonical purine nucleotides XTP (xanthosine triphosphate), dITP (deoxyinosine triphosphate) and ITP. Seems to function as a house-cleaning enzyme that removes non-canonical purine nucleotides from the nucleotide pool, thus preventing their incorporation into DNA RNA and avoiding chromosomal lesions	rdgB	-	3.6.1.66	ko:K02428	ko00230,map00230	-	R00426,R00720,R01855,R02100,R02720,R03531	RC00002	ko00000,ko00001,ko01000	-	-	-	Ham1p_like
WP_042433930.1	1034345.CAEM01000018_gene384	3.03e-298	813.0	COG2235@1|root,COG2235@2|Bacteria,2GJTR@201174|Actinobacteria,4CUZS@84998|Coriobacteriia	84998|Coriobacteriia	E	Arginine deiminase	arcA	-	3.5.3.6	ko:K01478	ko00220,ko01100,ko01110,ko01130,map00220,map01100,map01110,map01130	-	R00552	RC00177	ko00000,ko00001,ko01000	-	-	-	Amidinotransf
WP_042433932.1	1034345.CAEM01000018_gene385	3.34e-244	670.0	COG0078@1|root,COG0078@2|Bacteria,2GJ6H@201174|Actinobacteria,4CUPQ@84998|Coriobacteriia	84998|Coriobacteriia	E	Reversibly catalyzes the transfer of the carbamoyl group from carbamoyl phosphate (CP) to the N(epsilon) atom of ornithine (ORN) to produce L-citrulline	argF	-	2.1.3.3	ko:K00611	ko00220,ko01100,ko01110,ko01130,ko01230,map00220,map01100,map01110,map01130,map01230	M00029,M00844	R01398	RC00096	ko00000,ko00001,ko00002,ko01000	-	-	-	OTCace,OTCace_N
WP_042433936.1	1034345.CAEM01000019_gene1652	0.0	1141.0	COG0018@1|root,COG0018@2|Bacteria,2GKQ3@201174|Actinobacteria,4CUI3@84998|Coriobacteriia	84998|Coriobacteriia	J	Arginyl-tRNA synthetase	argS	-	6.1.1.19	ko:K01887	ko00970,map00970	M00359,M00360	R03646	RC00055,RC00523	ko00000,ko00001,ko00002,ko01000,ko01007,ko03016,ko03029	-	-	-	Arg_tRNA_synt_N,DALR_1,tRNA-synt_1d
WP_042433939.1	1034345.CAEM01000019_gene1653	0.0	1249.0	COG0025@1|root,COG0025@2|Bacteria,2GIUT@201174|Actinobacteria,4CUT8@84998|Coriobacteriia	84998|Coriobacteriia	P	PFAM sodium hydrogen exchanger	-	-	-	ko:K03316	-	-	-	-	ko00000	2.A.36	-	-	Na_H_Exchanger
WP_042433942.1	1034345.CAEM01000019_gene1654	0.0	940.0	COG1432@1|root,COG1432@2|Bacteria,2HB6H@201174|Actinobacteria,4CVDQ@84998|Coriobacteriia	84998|Coriobacteriia	NU	NYN domain	-	-	-	-	-	-	-	-	-	-	-	-	NYN,OST-HTH
WP_042433947.1	1034345.CAEM01000019_gene1655	6.59e-276	757.0	COG3633@1|root,COG3633@2|Bacteria,2I861@201174|Actinobacteria,4CU8S@84998|Coriobacteriia	84998|Coriobacteriia	E	Involved in the import of serine and threonine into the cell, with the concomitant import of sodium (symport system)	-	-	-	ko:K07862	-	-	-	-	ko00000,ko02000	2.A.23.4	-	-	SDF
WP_042433949.1	1034345.CAEM01000019_gene1656	4.8e-83	245.0	2B28C@1|root,31URW@2|Bacteria,2HW44@201174|Actinobacteria,4CXZ2@84998|Coriobacteriia	84998|Coriobacteriia	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
WP_042433954.1	1034345.CAEM01000019_gene1659	0.0	878.0	COG1219@1|root,COG1219@2|Bacteria,2GJXQ@201174|Actinobacteria,4CU7B@84998|Coriobacteriia	84998|Coriobacteriia	O	ATP-dependent specificity component of the Clp protease. It directs the protease to specific substrates. Can perform chaperone functions in the absence of ClpP	clpX	-	-	ko:K03544	ko04112,map04112	-	-	-	ko00000,ko00001,ko03110	-	-	-	AAA_2,ClpB_D2-small,zf-C4_ClpX
WP_042433957.1	1034345.CAEM01000019_gene1660	0.0	1837.0	COG0525@1|root,COG0525@2|Bacteria,2GK8H@201174|Actinobacteria,4CUW2@84998|Coriobacteriia	84998|Coriobacteriia	J	amino acids such as threonine, to avoid such errors, it has a posttransfer editing activity that hydrolyzes mischarged Thr-tRNA(Val) in a tRNA-dependent manner	valS	-	6.1.1.9	ko:K01873	ko00970,map00970	M00359,M00360	R03665	RC00055,RC00523	ko00000,ko00001,ko00002,ko01000,ko01007,ko03016	-	-	-	Anticodon_1,Val_tRNA-synt_C,tRNA-synt_1
WP_042433961.1	1034345.CAEM01000019_gene1661	4.19e-77	229.0	COG0335@1|root,COG0335@2|Bacteria,2IHRT@201174|Actinobacteria,4CVXA@84998|Coriobacteriia	84998|Coriobacteriia	J	This protein is located at the 30S-50S ribosomal subunit interface and may play a role in the structure and function of the aminoacyl-tRNA binding site	rplS	-	-	ko:K02884	ko03010,map03010	M00178	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_L19
WP_042433964.1	1034345.CAEM01000019_gene1662	6.64e-142	403.0	COG0164@1|root,COG0164@2|Bacteria,2GJFN@201174|Actinobacteria,4CUP0@84998|Coriobacteriia	84998|Coriobacteriia	L	Endonuclease that specifically degrades the RNA of RNA- DNA hybrids	rnhB	-	3.1.26.4	ko:K03470	ko03030,map03030	-	-	-	ko00000,ko00001,ko01000,ko03032	-	-	-	RNase_HII
WP_042433967.1	1034345.CAEM01000019_gene1663	1.58e-101	294.0	COG0792@1|root,COG0792@2|Bacteria,2IQ3X@201174|Actinobacteria,4CWB7@84998|Coriobacteriia	84998|Coriobacteriia	L	Belongs to the UPF0102 family	-	-	-	ko:K07460	-	-	-	-	ko00000	-	-	-	UPF0102
WP_042433969.1	1034345.CAEM01000019_gene1664	0.0	962.0	COG0606@1|root,COG0606@2|Bacteria,2GJIQ@201174|Actinobacteria,4CUV5@84998|Coriobacteriia	84998|Coriobacteriia	O	Mg chelatase-like protein	-	-	-	ko:K07391	-	-	-	-	ko00000	-	-	-	ChlI,Mg_chelatase,Mg_chelatase_C
WP_042433975.1	1034345.CAEM01000019_gene1667	2.73e-239	657.0	COG4974@1|root,COG4974@2|Bacteria,2GNDP@201174|Actinobacteria,4CUM8@84998|Coriobacteriia	84998|Coriobacteriia	D	Belongs to the 'phage' integrase family. XerC subfamily	-	-	-	ko:K04763	-	-	-	-	ko00000,ko03036	-	-	-	Phage_int_SAM_1,Phage_integrase
WP_042433977.1	1034345.CAEM01000019_gene1668	1.84e-80	238.0	2E4R1@1|root,32ZJK@2|Bacteria,2HUZX@201174|Actinobacteria,4CW2N@84998|Coriobacteriia	84998|Coriobacteriia	S	Nitrous oxide-stimulated promoter	-	-	-	-	-	-	-	-	-	-	-	-	YgbA_NO
WP_042433980.1	1034345.CAEM01000019_gene1669	5.99e-168	471.0	2B11I@1|root,31TEY@2|Bacteria,2HUVB@201174|Actinobacteria,4CVRK@84998|Coriobacteriia	84998|Coriobacteriia	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
WP_042433982.1	1034345.CAEM01000019_gene1670	9.24e-184	513.0	COG0861@1|root,COG0861@2|Bacteria,2GRV3@201174|Actinobacteria,4CVH7@84998|Coriobacteriia	84998|Coriobacteriia	P	Membrane protein TerC	-	-	-	-	-	-	-	-	-	-	-	-	TerC
WP_042433985.1	1034345.CAEM01000019_gene1671	3.22e-216	597.0	COG1597@1|root,COG1597@2|Bacteria,2HH18@201174|Actinobacteria,4CUXW@84998|Coriobacteriia	84998|Coriobacteriia	I	diacylglycerol kinase catalytic	-	-	-	-	-	-	-	-	-	-	-	-	DAGK_cat
WP_042433987.1	1034345.CAEM01000019_gene1672	1.08e-269	739.0	COG0349@1|root,COG0349@2|Bacteria,2GKNM@201174|Actinobacteria,4CV2Q@84998|Coriobacteriia	84998|Coriobacteriia	J	Exonuclease involved in the 3' processing of various precursor tRNAs. Initiates hydrolysis at the 3'-terminus of an RNA molecule and releases 5'-mononucleotides	rnd	-	3.1.13.5	ko:K03684	-	-	-	-	ko00000,ko01000,ko03016	-	-	-	DNA_pol_A_exo1,HRDC
WP_042433990.1	1034345.CAEM01000019_gene1673	1.55e-148	419.0	COG2738@1|root,COG2738@2|Bacteria,2H5MB@201174|Actinobacteria,4CV8B@84998|Coriobacteriia	84998|Coriobacteriia	S	neutral zinc metallopeptidase	-	-	-	ko:K06973	-	-	-	-	ko00000	-	-	-	Zn_peptidase_2
WP_042433993.1	1034345.CAEM01000019_gene1675	2.12e-49	157.0	COG1722@1|root,COG1722@2|Bacteria,2HVAT@201174|Actinobacteria,4CWK9@84998|Coriobacteriia	84998|Coriobacteriia	L	Bidirectionally degrades single-stranded DNA into large acid-insoluble oligonucleotides, which are then degraded further into small acid-soluble oligonucleotides	xseB	-	3.1.11.6	ko:K03602	ko03430,map03430	-	-	-	ko00000,ko00001,ko01000,ko03400	-	-	-	Exonuc_VII_S
WP_042433996.1	1034345.CAEM01000019_gene1676	4.6e-275	753.0	COG0282@1|root,COG0282@2|Bacteria,2GJAW@201174|Actinobacteria,4CUF3@84998|Coriobacteriia	84998|Coriobacteriia	H	Catalyzes the formation of acetyl phosphate from acetate and ATP. Can also catalyze the reverse reaction	ackA	-	2.7.2.1	ko:K00925	ko00430,ko00620,ko00640,ko00680,ko00720,ko01100,ko01120,ko01200,map00430,map00620,map00640,map00680,map00720,map01100,map01120,map01200	M00357,M00579	R00315,R01353	RC00002,RC00043	ko00000,ko00001,ko00002,ko01000	-	-	-	Acetate_kinase
WP_042433999.1	1034345.CAEM01000019_gene1677	9.48e-237	651.0	COG0280@1|root,COG0280@2|Bacteria,2GJ5U@201174|Actinobacteria,4CU76@84998|Coriobacteriia	84998|Coriobacteriia	C	phosphate acetyltransferase	pta	-	2.3.1.8	ko:K00625	ko00430,ko00620,ko00640,ko00680,ko00720,ko01100,ko01120,ko01200,map00430,map00620,map00640,map00680,map00720,map01100,map01120,map01200	M00357,M00579	R00230,R00921	RC00004,RC02746,RC02816	ko00000,ko00001,ko00002,ko01000	-	-	-	PTA_PTB
WP_042434002.1	1034345.CAEM01000019_gene1678	5.44e-257	703.0	COG0463@1|root,COG0463@2|Bacteria,2GMDK@201174|Actinobacteria,4CUK1@84998|Coriobacteriia	84998|Coriobacteriia	M	Glycosyltransferase, group 2 family protein	-	-	-	-	-	-	-	-	-	-	-	-	Glycos_transf_2
WP_042434005.1	1034345.CAEM01000019_gene1681	0.0	2123.0	COG1132@1|root,COG4988@1|root,COG1132@2|Bacteria,COG4988@2|Bacteria,2GITR@201174|Actinobacteria,4CU94@84998|Coriobacteriia	84998|Coriobacteriia	V	ABC transporter, CydDC cysteine exporter (CydDC-E) family, permease ATP-binding protein CydC	-	-	-	ko:K06147,ko:K06148	-	-	-	-	ko00000,ko02000	3.A.1,3.A.1.106,3.A.1.109,3.A.1.21	-	-	ABC_membrane,ABC_tran
WP_042434009.1	1034345.CAEM01000019_gene1682	1.75e-133	377.0	COG0622@1|root,COG0622@2|Bacteria,2HUW1@201174|Actinobacteria,4CVUC@84998|Coriobacteriia	84998|Coriobacteriia	S	Phosphoesterase	-	-	-	ko:K07095	-	-	-	-	ko00000	-	-	-	Metallophos_2
WP_042434012.1	1034345.CAEM01000019_gene1684	0.0	1209.0	COG0358@1|root,COG0358@2|Bacteria,2GJFX@201174|Actinobacteria,4CUGG@84998|Coriobacteriia	84998|Coriobacteriia	L	RNA polymerase that catalyzes the synthesis of short RNA molecules used as primers for DNA polymerase during DNA replication	dnaG	-	-	ko:K02316	ko03030,map03030	-	-	-	ko00000,ko00001,ko01000,ko03032	-	-	-	DnaB_bind,Toprim_2,Toprim_4,Toprim_N,zf-CHC2
WP_042434017.1	1034345.CAEM01000019_gene1686	9.71e-226	622.0	COG0223@1|root,COG0223@2|Bacteria,2GKH5@201174|Actinobacteria,4CU92@84998|Coriobacteriia	84998|Coriobacteriia	J	Attaches a formyl group to the free amino group of methionyl-tRNA(fMet). The formyl group appears to play a dual role in the initiator identity of N-formylmethionyl-tRNA by promoting its recognition by IF2 and preventing the misappropriation of this tRNA by the elongation apparatus	fmt	-	2.1.2.9	ko:K00604	ko00670,ko00970,map00670,map00970	-	R03940	RC00026,RC00165	ko00000,ko00001,ko01000	-	-	-	Formyl_trans_C,Formyl_trans_N
WP_042434020.1	1034345.CAEM01000019_gene1688	2.77e-140	395.0	COG1917@1|root,COG1917@2|Bacteria,2HUIY@201174|Actinobacteria,4CUVP@84998|Coriobacteriia	84998|Coriobacteriia	K	Cupin domain	-	-	-	-	-	-	-	-	-	-	-	-	Cupin_2,HTH_19,HTH_31
WP_042434022.1	1034345.CAEM01000019_gene1689	0.0	1247.0	COG0365@1|root,COG0365@2|Bacteria,2GJSQ@201174|Actinobacteria,4CUM0@84998|Coriobacteriia	84998|Coriobacteriia	I	AMP-binding enzyme C-terminal domain	-	-	6.2.1.1	ko:K01895	ko00010,ko00620,ko00640,ko00680,ko00720,ko01100,ko01110,ko01120,ko01130,ko01200,map00010,map00620,map00640,map00680,map00720,map01100,map01110,map01120,map01130,map01200	M00357	R00235,R00236,R00316,R00926,R01354	RC00004,RC00012,RC00043,RC00070,RC02746,RC02816	ko00000,ko00001,ko00002,ko01000,ko01004	-	-	-	AMP-binding,AMP-binding_C
WP_042434025.1	1034345.CAEM01000019_gene1690	2e-154	434.0	COG0489@1|root,COG0489@2|Bacteria,2I6H7@201174|Actinobacteria,4CVSM@84998|Coriobacteriia	84998|Coriobacteriia	D	protein tyrosine kinase activity	-	-	-	-	-	-	-	-	-	-	-	-	CbiA
