## Mon Oct 10 06:42:58 2022
## emapper-2.1.9
## /data/shared/home/emapper/miniconda3/envs/eggnog-mapper-2.1/bin/emapper.py --cpu 20 --mp_start_method forkserver --data_dir /dev/shm/ -o out --output_dir /emapper_web_jobs/emapper_jobs/user_data/MM_53gi2vez --temp_dir /emapper_web_jobs/emapper_jobs/user_data/MM_53gi2vez --override -m diamond --dmnd_ignore_warnings --dmnd_algo ctg -i /emapper_web_jobs/emapper_jobs/user_data/MM_53gi2vez/queries.fasta --evalue 0.001 --score 60 --pident 40 --query_cover 20 --subject_cover 20 --itype proteins --tax_scope auto --target_orthologs all --go_evidence non-electronic --pfam_realign none --report_orthologs --decorate_gff yes --excel
##
#query	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
WP_021735780.1	1111135.HMPREF1248_0479	0.0	1160.0	COG1132@1|root,COG1132@2|Bacteria,2GITR@201174|Actinobacteria,4CUHX@84998|Coriobacteriia	84998|Coriobacteriia	V	ABC transporter	-	-	-	ko:K06147	-	-	-	-	ko00000,ko02000	3.A.1.106,3.A.1.109,3.A.1.21	-	-	ABC_membrane,ABC_tran
WP_021735783.1	1111135.HMPREF1248_0517	9.61e-137	387.0	COG5340@1|root,COG5340@2|Bacteria,2GPD2@201174|Actinobacteria,4CVQR@84998|Coriobacteriia	84998|Coriobacteriia	K	Transcriptional regulator, AbiEi antitoxin	-	-	-	-	-	-	-	-	-	-	-	-	AbiEi_4
WP_021735793.1	1111135.HMPREF1248_0550	6.33e-227	625.0	COG3958@1|root,COG3958@2|Bacteria,2I8VM@201174|Actinobacteria,4CVZ2@84998|Coriobacteriia	84998|Coriobacteriia	G	Transketolase, C-terminal domain	-	-	2.2.1.1	ko:K00615	ko00030,ko00710,ko01051,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,map00030,map00710,map01051,map01100,map01110,map01120,map01130,map01200,map01230	M00004,M00007,M00165,M00167	R01067,R01641,R01830,R06590	RC00032,RC00226,RC00571,RC01560	ko00000,ko00001,ko00002,ko01000	-	-	-	Transket_pyr,Transketolase_C
WP_021735799.1	1111135.HMPREF1248_0574	6.32e-86	253.0	COG0103@1|root,COG0103@2|Bacteria,2GNDY@201174|Actinobacteria,4CVU3@84998|Coriobacteriia	84998|Coriobacteriia	J	Belongs to the universal ribosomal protein uS9 family	rpsI	-	-	ko:K02996	ko03010,map03010	M00178,M00179	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_S9
WP_021735802.1	1111135.HMPREF1248_0499	1.94e-72	218.0	COG1440@1|root,COG1440@2|Bacteria	2|Bacteria	G	protein-N(PI)-phosphohistidine-lactose phosphotransferase system transporter activity	-	-	2.7.1.196,2.7.1.205	ko:K02760	ko00500,ko02060,map00500,map02060	M00275	R11170,R11172	RC00017,RC03206	ko00000,ko00001,ko00002,ko01000,ko02000	4.A.3.2	-	-	PTS_IIB
WP_021735803.1	1111135.HMPREF1248_0604	3.18e-208	577.0	COG1079@1|root,COG1079@2|Bacteria,2GKMB@201174|Actinobacteria,4CUZJ@84998|Coriobacteriia	84998|Coriobacteriia	U	branched-chain amino acid ABC transporter, permease protein	-	-	-	-	-	-	-	-	-	-	-	-	BPD_transp_2
WP_021735806.1	1111135.HMPREF1248_0616	2.06e-161	452.0	COG0176@1|root,COG0176@2|Bacteria,2GSF7@201174|Actinobacteria,4CUDU@84998|Coriobacteriia	84998|Coriobacteriia	H	Transaldolase	fsa	-	2.2.1.2	ko:K00616	ko00030,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,map00030,map01100,map01110,map01120,map01130,map01200,map01230	M00004,M00007	R01827	RC00439,RC00604	ko00000,ko00001,ko00002,ko01000	-	-	-	TAL_FSA
WP_021735807.1	1111135.HMPREF1248_0575	3.78e-106	305.0	COG0102@1|root,COG0102@2|Bacteria,2IFG1@201174|Actinobacteria,4CVR4@84998|Coriobacteriia	84998|Coriobacteriia	J	This protein is one of the early assembly proteins of the 50S ribosomal subunit, although it is not seen to bind rRNA by itself. It is important during the early stages of 50S assembly	rplM	-	-	ko:K02871	ko03010,map03010	M00178,M00179	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_L13
WP_021735813.1	1111135.HMPREF1248_0515	3.74e-148	416.0	COG1309@1|root,COG1309@2|Bacteria,2I0BY@201174|Actinobacteria,4CXP4@84998|Coriobacteriia	84998|Coriobacteriia	K	Bacterial regulatory proteins, tetR family	-	-	-	-	-	-	-	-	-	-	-	-	TetR_N
WP_021735821.1	1111135.HMPREF1248_0390	4.48e-231	635.0	COG2816@1|root,COG2816@2|Bacteria,2GJZY@201174|Actinobacteria,4CW6S@84998|Coriobacteriia	84998|Coriobacteriia	L	NADH pyrophosphatase zinc ribbon domain	-	-	3.6.1.22	ko:K03426	ko00760,ko01100,ko04146,map00760,map01100,map04146	-	R00103,R03004,R11104	RC00002	ko00000,ko00001,ko01000	-	-	-	NUDIX,zf-NADH-PPase
WP_021735825.1	1111135.HMPREF1248_0364	9.99e-40	131.0	COG3077@1|root,COG3077@2|Bacteria	2|Bacteria	L	bacterial-type proximal promoter sequence-specific DNA binding	-	-	-	-	-	-	-	-	-	-	-	-	RelB
WP_021735828.1	1111135.HMPREF1248_0367	5.31e-99	288.0	COG0589@1|root,COG0589@2|Bacteria,2HTHX@201174|Actinobacteria,4CW0M@84998|Coriobacteriia	84998|Coriobacteriia	T	Universal stress protein	-	-	-	-	-	-	-	-	-	-	-	-	Usp
WP_021735829.1	1111135.HMPREF1248_0407	1.77e-61	188.0	28QB2@1|root,2ZCTN@2|Bacteria,2HVBE@201174|Actinobacteria,4CWM7@84998|Coriobacteriia	84998|Coriobacteriia	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
WP_021735831.1	1111135.HMPREF1248_0442	5.54e-144	405.0	COG0350@1|root,COG0350@2|Bacteria,2IHXW@201174|Actinobacteria,4CWEG@84998|Coriobacteriia	84998|Coriobacteriia	L	Involved in the cellular defense against the biological effects of O6-methylguanine (O6-MeG) and O4-methylthymine (O4-MeT) in DNA. Repairs the methylated nucleobase in DNA by stoichiometrically transferring the methyl group to a cysteine residue in the enzyme. This is a suicide reaction the enzyme is irreversibly inactivated	-	-	2.1.1.63	ko:K00567	-	-	-	-	ko00000,ko01000,ko03400	-	-	-	DNA_binding_1,Methyltransf_1N
WP_021735839.1	1111135.HMPREF1248_0443	1.14e-183	511.0	COG0664@1|root,COG0664@2|Bacteria,2HVJ5@201174|Actinobacteria,4CWXT@84998|Coriobacteriia	84998|Coriobacteriia	K	helix_turn_helix, cAMP Regulatory protein	-	-	-	ko:K01420	-	-	-	-	ko00000,ko03000	-	-	-	HTH_Crp_2,cNMP_binding
WP_021735840.1	1111135.HMPREF1248_0351	1.69e-56	176.0	COG4496@1|root,COG4496@2|Bacteria,2GSQE@201174|Actinobacteria,4CWEF@84998|Coriobacteriia	84998|Coriobacteriia	S	protein, YerC YecD	-	-	-	-	-	-	-	-	-	-	-	-	Trp_repressor
WP_021735844.1	1111135.HMPREF1248_0360	1.99e-213	591.0	COG0581@1|root,COG0581@2|Bacteria,2I2F2@201174|Actinobacteria,4CVF9@84998|Coriobacteriia	84998|Coriobacteriia	P	Phosphate transport system permease protein PstA	pstA	-	-	-	-	-	-	-	-	-	-	-	BPD_transp_1
WP_021735851.1	1111135.HMPREF1248_0362	2.33e-212	588.0	COG0226@1|root,COG0226@2|Bacteria,2GMY1@201174|Actinobacteria,4CW8U@84998|Coriobacteriia	84998|Coriobacteriia	P	phosphate binding protein	pstS	-	-	ko:K02040	ko02010,ko02020,ko05152,map02010,map02020,map05152	M00222	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.7	-	-	PBP_like_2
WP_021735859.1	1111135.HMPREF1248_0356	1.76e-164	460.0	COG0745@1|root,COG0745@2|Bacteria,2IGXT@201174|Actinobacteria,4CV7C@84998|Coriobacteriia	84998|Coriobacteriia	T	response regulator receiver	-	-	-	-	-	-	-	-	-	-	-	-	Response_reg,Trans_reg_C
WP_021735861.1	1111135.HMPREF1248_0440	7.33e-110	316.0	2DNEV@1|root,32X5D@2|Bacteria,2HV7J@201174|Actinobacteria,4CWG3@84998|Coriobacteriia	84998|Coriobacteriia	-	-	-	-	-	-	-	-	-	-	-	-	-	-	DUF3021
WP_021735864.1	1111135.HMPREF1248_0418	4.27e-165	462.0	COG1309@1|root,COG1309@2|Bacteria,2IMEB@201174|Actinobacteria,4CVF2@84998|Coriobacteriia	84998|Coriobacteriia	K	Transcriptional regulator C-terminal region	-	-	-	-	-	-	-	-	-	-	-	-	TetR_C_8,TetR_N
WP_021735868.1	1111135.HMPREF1248_0391	9.19e-155	436.0	COG1811@1|root,COG1811@2|Bacteria,2GM75@201174|Actinobacteria,4CVPD@84998|Coriobacteriia	84998|Coriobacteriia	S	Psort location CytoplasmicMembrane, score	-	-	-	ko:K07150	-	-	-	-	ko00000	-	-	-	DUF554
WP_021735873.1	1111135.HMPREF1248_0371	4.33e-169	471.0	COG0822@1|root,COG0822@2|Bacteria,2HUMR@201174|Actinobacteria,4CV4X@84998|Coriobacteriia	84998|Coriobacteriia	C	iron-sulfur transferase activity	-	-	-	-	-	-	-	-	-	-	-	-	-
WP_021735888.1	1111135.HMPREF1248_0432	4.8e-46	148.0	COG0236@1|root,COG0236@2|Bacteria	2|Bacteria	IQ	Carrier of the growing fatty acid chain in fatty acid biosynthesis	dltC	-	6.1.1.13	ko:K02078,ko:K14188	ko00473,ko01503,ko02020,ko05150,map00473,map01503,map02020,map05150	M00725	R02718	RC00037,RC00094	ko00000,ko00001,ko00002,ko01000,ko01504	-	-	-	PP-binding
WP_021735892.1	1111135.HMPREF1248_0441	3.33e-244	672.0	COG1434@1|root,COG1434@2|Bacteria,2GMGZ@201174|Actinobacteria,4CWD2@84998|Coriobacteriia	84998|Coriobacteriia	S	DUF218 domain	-	-	-	-	-	-	-	-	-	-	-	-	DUF218
WP_021735904.1	1111135.HMPREF1248_0422	1.09e-221	611.0	COG0812@1|root,COG0812@2|Bacteria,2GIV2@201174|Actinobacteria,4CUE7@84998|Coriobacteriia	84998|Coriobacteriia	M	Cell wall formation	murB	-	1.3.1.98	ko:K00075	ko00520,ko00550,ko01100,map00520,map00550,map01100	-	R03191,R03192	RC02639	ko00000,ko00001,ko01000,ko01011	-	-	-	FAD_binding_4,MurB_C
WP_021735906.1	1111135.HMPREF1248_0444	9.13e-190	525.0	COG1180@1|root,COG1180@2|Bacteria,2GN2B@201174|Actinobacteria,4CXHS@84998|Coriobacteriia	84998|Coriobacteriia	C	Activation of pyruvate formate-lyase under anaerobic conditions by generation of an organic free radical, using S- adenosylmethionine and reduced flavodoxin as cosubstrates to produce 5'-deoxy-adenosine	-	-	1.97.1.4	ko:K04069	-	-	R04710	-	ko00000,ko01000	-	-	-	Fer4_12,Radical_SAM
WP_021735914.1	1111135.HMPREF1248_0361	3.92e-223	617.0	COG0573@1|root,COG0573@2|Bacteria,2ISS5@201174|Actinobacteria,4CVGD@84998|Coriobacteriia	84998|Coriobacteriia	P	probably responsible for the translocation of the substrate across the membrane	pstC	-	-	ko:K02037,ko:K02038	ko02010,map02010	M00222	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.7	-	-	BPD_transp_1
WP_021735918.1	1111135.HMPREF1248_0365	7.5e-262	717.0	COG0205@1|root,COG0205@2|Bacteria,2IKNR@201174|Actinobacteria,4CUZ2@84998|Coriobacteriia	84998|Coriobacteriia	H	Catalyzes the phosphorylation of D-fructose 6-phosphate, the first committing step of glycolysis. Uses inorganic phosphate (PPi) as phosphoryl donor instead of ATP like common ATP-dependent phosphofructokinases (ATP-PFKs), which renders the reaction reversible, and can thus function both in glycolysis and gluconeogenesis. Consistently, PPi-PFK can replace the enzymes of both the forward (ATP-PFK) and reverse (fructose-bisphosphatase (FBPase)) reactions	pfp	-	2.7.1.11,2.7.1.90	ko:K21071	ko00010,ko00030,ko00051,ko00052,ko00680,ko01100,ko01110,ko01120,ko01130,map00010,map00030,map00051,map00052,map00680,map01100,map01110,map01120,map01130	-	R00756,R00764,R02073,R03236,R04779	RC00002,RC00017	ko00000,ko00001,ko01000	-	-	-	PFK
WP_021735922.1	1111135.HMPREF1248_0395	6.86e-98	284.0	COG1047@1|root,COG1047@2|Bacteria,2HT5Y@201174|Actinobacteria,4CVPG@84998|Coriobacteriia	84998|Coriobacteriia	G	peptidyl-prolyl cis-trans isomerase	-	-	-	-	-	-	-	-	-	-	-	-	FKBP_C
WP_021735923.1	1111135.HMPREF1248_0352	1.18e-69	211.0	COG1950@1|root,COG1950@2|Bacteria,2HV6Z@201174|Actinobacteria,4CWF2@84998|Coriobacteriia	84998|Coriobacteriia	S	PFAM Membrane protein of	-	-	-	ko:K08972	-	-	-	-	ko00000	-	-	-	Phage_holin_4_2
WP_021735925.1	1111135.HMPREF1248_0392	1.27e-247	680.0	COG1376@1|root,COG1376@2|Bacteria	2|Bacteria	D	ErfK ybiS ycfS ynhG family protein	-	-	-	-	-	-	-	-	-	-	-	-	Big_3,CW_binding_1,ChW,DUF5011,SH3_8,YkuD
WP_021735927.1	1111135.HMPREF1248_0423	3.69e-66	201.0	COG4392@1|root,COG4392@2|Bacteria,2HV61@201174|Actinobacteria,4CWD8@84998|Coriobacteriia	84998|Coriobacteriia	S	Branched-chain amino acid transport	-	-	-	-	-	-	-	-	-	-	-	-	AzlD
WP_021735946.1	1111135.HMPREF1248_0366	4.75e-215	594.0	COG1968@1|root,COG1968@2|Bacteria,2GJVG@201174|Actinobacteria,4CUZX@84998|Coriobacteriia	84998|Coriobacteriia	V	Catalyzes the dephosphorylation of undecaprenyl diphosphate (UPP). Confers resistance to bacitracin	uppP	-	3.6.1.27	ko:K06153	ko00550,map00550	-	R05627	RC00002	ko00000,ko00001,ko01000,ko01011	-	-	-	BacA
WP_021735949.1	1111135.HMPREF1248_0372	4.89e-238	654.0	2C4R5@1|root,2Z7JK@2|Bacteria,2HUGW@201174|Actinobacteria,4CUJS@84998|Coriobacteriia	84998|Coriobacteriia	S	GGGtGRT protein	-	-	-	-	-	-	-	-	-	-	-	-	GGGtGRT
WP_021735951.1	1111135.HMPREF1248_0378	0.0	1508.0	COG1328@1|root,COG1328@2|Bacteria,2GMGA@201174|Actinobacteria,4CV2P@84998|Coriobacteriia	84998|Coriobacteriia	F	anaerobic ribonucleoside-triphosphate reductase	nrdD	-	1.1.98.6	ko:K21636	ko00230,ko00240,ko01100,map00230,map00240,map01100	M00053	R11633,R11634,R11635,R11636	RC00613	ko00000,ko00001,ko00002,ko01000	-	-	-	ATP-cone,NRDD
WP_021736209.1	938289.CAJN020000007_gene266	1.96e-34	125.0	COG0596@1|root,COG0596@2|Bacteria,1V0ZA@1239|Firmicutes,24G8H@186801|Clostridia	186801|Clostridia	S	Alpha beta hydrolase	-	-	-	-	-	-	-	-	-	-	-	-	-
WP_021736238.1	1111121.HMPREF1247_1384	0.0	1103.0	COG1132@1|root,COG1132@2|Bacteria,2GITR@201174|Actinobacteria,4CUBR@84998|Coriobacteriia	84998|Coriobacteriia	P	ABC transporter	-	-	-	-	-	-	-	-	-	-	-	-	ABC_membrane,ABC_tran
WP_021736262.1	1111121.HMPREF1247_1386	6.49e-141	397.0	COG1309@1|root,COG1309@2|Bacteria	2|Bacteria	K	transcriptional regulator	-	-	-	-	-	-	-	-	-	-	-	-	TetR_N
WP_035097570.1	1111135.HMPREF1248_1245	1.54e-201	558.0	COG1846@1|root,COG3290@1|root,COG1846@2|Bacteria,COG3290@2|Bacteria,2H5XJ@201174|Actinobacteria,4CVJJ@84998|Coriobacteriia	84998|Coriobacteriia	KT	ATPase histidine kinase DNA gyrase B HSP90 domain protein	-	-	-	-	-	-	-	-	-	-	-	-	HATPase_c,HTH_DeoR
WP_035097674.1	1111135.HMPREF1248_1156	3.87e-63	193.0	COG4466@1|root,COG4466@2|Bacteria,2HV30@201174|Actinobacteria,4CW7T@84998|Coriobacteriia	84998|Coriobacteriia	S	Biofilm formation stimulator VEG	-	-	-	-	-	-	-	-	-	-	-	-	VEG
WP_035097719.1	1111135.HMPREF1248_1238	9.84e-109	313.0	COG1259@1|root,COG1259@2|Bacteria,2GN26@201174|Actinobacteria,4CWFQ@84998|Coriobacteriia	84998|Coriobacteriia	S	Bifunctional nuclease	-	-	-	ko:K08999	-	-	-	-	ko00000	-	-	-	DNase-RNase
WP_035097790.1	1111135.HMPREF1248_1373	2.87e-71	215.0	COG1302@1|root,COG1302@2|Bacteria,2HV9W@201174|Actinobacteria,4CWIY@84998|Coriobacteriia	84998|Coriobacteriia	S	Asp23 family, cell envelope-related function	-	-	-	-	-	-	-	-	-	-	-	-	Asp23
WP_035097793.1	1111135.HMPREF1248_1386	0.0	1002.0	COG1760@1|root,COG1760@2|Bacteria,2GJPA@201174|Actinobacteria,4CUCW@84998|Coriobacteriia	84998|Coriobacteriia	E	L-serine dehydratase, iron-sulfur-dependent, alpha subunit	sdaAA	-	4.3.1.17	ko:K01752	ko00260,ko00270,ko01100,ko01110,ko01130,ko01200,ko01230,map00260,map00270,map01100,map01110,map01130,map01200,map01230	-	R00220,R00590	RC00331,RC02600	ko00000,ko00001,ko01000	-	-	-	ACT,SDH_alpha,SDH_beta
WP_035097801.1	1321773.HMPREF9069_01746	0.0	972.0	COG1129@1|root,COG1129@2|Bacteria,2I2G1@201174|Actinobacteria,4CUVF@84998|Coriobacteriia	84998|Coriobacteriia	G	ABC transporter, ATP-binding protein	-	-	-	-	-	-	-	-	-	-	-	-	ABC_tran
WP_035097817.1	1111135.HMPREF1248_1519	0.0	1587.0	COG2217@1|root,COG2217@2|Bacteria,2GIRF@201174|Actinobacteria,4CUAT@84998|Coriobacteriia	84998|Coriobacteriia	P	ATPase, P-type (transporting), HAD superfamily, subfamily IC	-	-	3.6.3.4	ko:K01533	-	-	R00086	RC00002	ko00000,ko01000	3.A.3.5	-	-	E1-E2_ATPase,HMA,Hydrolase
WP_035097822.1	1111135.HMPREF1248_1559	0.0	1221.0	COG0657@1|root,COG0657@2|Bacteria,2GNIV@201174|Actinobacteria,4CXGK@84998|Coriobacteriia	84998|Coriobacteriia	I	acetylesterase activity	-	-	-	-	-	-	-	-	-	-	-	-	-
WP_035097881.1	1111135.HMPREF1248_1364	3.79e-45	146.0	COG0236@1|root,COG0236@2|Bacteria,2HV8H@201174|Actinobacteria,4CWGX@84998|Coriobacteriia	84998|Coriobacteriia	IQ	Carrier of the growing fatty acid chain in fatty acid biosynthesis	acpP	-	-	ko:K02078	-	-	-	-	ko00000,ko00001	-	-	-	PP-binding
WP_035097883.1	1111135.HMPREF1248_1367	4.94e-130	369.0	COG1399@1|root,COG1399@2|Bacteria,2GJTS@201174|Actinobacteria,4CW3R@84998|Coriobacteriia	84998|Coriobacteriia	S	acr, cog1399	-	-	-	ko:K07040	-	-	-	-	ko00000	-	-	-	DUF177
WP_035097954.1	1111135.HMPREF1248_1509	0.0	1374.0	COG0272@1|root,COG0272@2|Bacteria,2GJUY@201174|Actinobacteria,4CURR@84998|Coriobacteriia	84998|Coriobacteriia	L	DNA ligase that catalyzes the formation of phosphodiester linkages between 5'-phosphoryl and 3'-hydroxyl groups in double-stranded DNA using NAD as a coenzyme and as the energy source for the reaction. It is essential for DNA replication and repair of damaged DNA	ligA	-	6.5.1.2	ko:K01972	ko03030,ko03410,ko03420,ko03430,map03030,map03410,map03420,map03430	-	R00382	RC00005	ko00000,ko00001,ko01000,ko03032,ko03400	-	-	-	BRCT,DNA_ligase_OB,DNA_ligase_ZBD,DNA_ligase_aden,HHH_2
WP_035098076.1	1111135.HMPREF1248_0287	6.23e-261	731.0	COG1511@1|root,COG1511@2|Bacteria,2I9VF@201174|Actinobacteria,4CX5I@84998|Coriobacteriia	84998|Coriobacteriia	S	domain protein	-	-	-	ko:K01421	-	-	-	-	ko00000	-	-	-	-
WP_035098334.1	1111135.HMPREF1248_0855	6.46e-301	825.0	COG0436@1|root,COG0436@2|Bacteria,2GJ7R@201174|Actinobacteria,4CUX0@84998|Coriobacteriia	84998|Coriobacteriia	E	Aminotransferase, class I	-	-	2.6.1.2,2.6.1.66	ko:K14260	ko00220,ko00250,ko00290,ko01100,ko01110,ko01130,ko01210,ko01230,map00220,map00250,map00290,map01100,map01110,map01130,map01210,map01230	-	R00258,R01215	RC00006,RC00008,RC00036	ko00000,ko00001,ko01000,ko01007	-	-	-	Aminotran_1_2,HTH_3
WP_035098410.1	1111121.HMPREF1247_1380	2.63e-117	335.0	28KMW@1|root,2ZA68@2|Bacteria	2|Bacteria	S	Psort location CytoplasmicMembrane, score	-	-	-	-	-	-	-	-	-	-	-	-	-
WP_035098469.1	1111135.HMPREF1248_0078	1.64e-277	760.0	COG1840@1|root,COG1840@2|Bacteria,2HUHT@201174|Actinobacteria,4CUQU@84998|Coriobacteriia	84998|Coriobacteriia	P	Tat pathway signal sequence domain protein	-	-	-	ko:K02012	ko02010,map02010	M00190	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.10	-	-	SBP_bac_6,TAT_signal
WP_035098475.1	1111135.HMPREF1248_0098	7.43e-86	253.0	COG0509@1|root,COG0509@2|Bacteria,2IKN2@201174|Actinobacteria	201174|Actinobacteria	E	The glycine cleavage system catalyzes the degradation of glycine. The H protein shuttles the methylamine group of glycine from the P protein to the T protein	gcvH	-	-	ko:K02437	ko00260,ko00630,ko01100,ko01110,ko01130,ko01200,map00260,map00630,map01100,map01110,map01130,map01200	M00532	R01221	RC00022,RC02834	ko00000,ko00001,ko00002	-	-	-	GCV_H
WP_035098478.1	1321773.HMPREF9069_00335	1.13e-184	513.0	COG1432@1|root,COG1432@2|Bacteria,2HB6H@201174|Actinobacteria,4CVDQ@84998|Coriobacteriia	84998|Coriobacteriia	NU	NYN domain	-	-	-	-	-	-	-	-	-	-	-	-	NYN,OST-HTH
WP_035098550.1	1111135.HMPREF1248_0513	1.81e-151	428.0	COG0619@1|root,COG0619@2|Bacteria,2IJ6S@201174|Actinobacteria,4CXIB@84998|Coriobacteriia	84998|Coriobacteriia	P	Cobalt transport protein	-	-	-	ko:K16785	ko02010,map02010	M00582	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.25,3.A.1.28,3.A.1.29,3.A.1.30,3.A.1.31,3.A.1.32,3.A.1.33,3.A.1.35	-	-	CbiQ
WP_035098581.1	1111135.HMPREF1248_0599	4.49e-279	762.0	COG1454@1|root,COG1454@2|Bacteria,2I2FD@201174|Actinobacteria,4CX3I@84998|Coriobacteriia	84998|Coriobacteriia	C	Iron-containing alcohol dehydrogenase	-	-	-	-	-	-	-	-	-	-	-	-	Fe-ADH
WP_035098597.1	1111135.HMPREF1248_0488	2.58e-175	491.0	COG1136@1|root,COG1136@2|Bacteria,2GJN6@201174|Actinobacteria,4CU9N@84998|Coriobacteriia	84998|Coriobacteriia	V	ABC transporter	-	-	-	ko:K02003	-	M00258	-	-	ko00000,ko00002,ko02000	3.A.1	-	-	ABC_tran
WP_035098660.1	1111135.HMPREF1248_0359	4.18e-187	520.0	COG1117@1|root,COG1117@2|Bacteria,2GJQ3@201174|Actinobacteria,4CURV@84998|Coriobacteriia	84998|Coriobacteriia	P	Part of the ABC transporter complex PstSACB involved in phosphate import. Responsible for energy coupling to the transport system	-	-	-	-	-	-	-	-	-	-	-	-	ABC_tran
WP_035437801.1	1321773.HMPREF9069_00040	4.55e-179	499.0	COG1136@1|root,COG1136@2|Bacteria,2GJN6@201174|Actinobacteria,4CU9N@84998|Coriobacteriia	84998|Coriobacteriia	V	ABC transporter	-	-	-	ko:K02003	-	M00258	-	-	ko00000,ko00002,ko02000	3.A.1	-	-	ABC_tran
WP_051333049.1	1111135.HMPREF1248_1146	1.73e-166	467.0	COG3023@1|root,COG3023@2|Bacteria,2HUP0@201174|Actinobacteria,4CV90@84998|Coriobacteriia	84998|Coriobacteriia	V	Ami_2	-	-	-	-	-	-	-	-	-	-	-	-	Amidase_2
WP_051333058.1	1111135.HMPREF1248_1320	9.09e-153	429.0	COG4767@1|root,COG4767@2|Bacteria,2HW8Z@201174|Actinobacteria,4CY4S@84998|Coriobacteriia	84998|Coriobacteriia	V	VanZ like family	-	-	-	-	-	-	-	-	-	-	-	-	VanZ
WP_051333072.1	1111135.HMPREF1248_1440	6.85e-129	366.0	COG0231@1|root,COG0231@2|Bacteria,2GJMS@201174|Actinobacteria,4CV48@84998|Coriobacteriia	84998|Coriobacteriia	J	Involved in peptide bond synthesis. Stimulates efficient translation and peptide-bond synthesis on native or reconstituted 70S ribosomes in vitro. Probably functions indirectly by altering the affinity of the ribosome for aminoacyl-tRNA, thus increasing their reactivity as acceptors for peptidyl transferase	efp	-	-	ko:K02356	-	-	-	-	ko00000,ko03012	-	-	-	EFP,EFP_N,Elong-fact-P_C
WP_051333097.1	1111135.HMPREF1248_0625	2.61e-136	389.0	COG0558@1|root,COG0558@2|Bacteria,2GK5D@201174|Actinobacteria,4CUVW@84998|Coriobacteriia	84998|Coriobacteriia	I	Belongs to the CDP-alcohol phosphatidyltransferase class-I family	pgsA	-	2.7.8.5	ko:K00995	ko00564,ko01100,map00564,map01100	-	R01801	RC00002,RC00017,RC02795	ko00000,ko00001,ko01000	-	-	-	CDP-OH_P_transf
WP_051333108.1	1111135.HMPREF1248_0088	6.85e-181	506.0	COG1108@1|root,COG1108@2|Bacteria,2GJ7H@201174|Actinobacteria,4CX30@84998|Coriobacteriia	84998|Coriobacteriia	P	ABC 3 transport family	-	-	-	-	-	-	-	-	-	-	-	-	ABC-3
WP_051333109.1	1111135.HMPREF1248_0128	5.27e-204	565.0	COG0030@1|root,COG0030@2|Bacteria,2GKBT@201174|Actinobacteria,4CUIM@84998|Coriobacteriia	84998|Coriobacteriia	J	Specifically dimethylates two adjacent adenosines (A1518 and A1519) in the loop of a conserved hairpin near the 3'-end of 16S rRNA in the 30S particle. May play a critical role in biogenesis of 30S subunits	ksgA	-	2.1.1.182	ko:K02528	-	-	R10716	RC00003,RC03257	ko00000,ko01000,ko03009	-	-	-	RrnaAD
WP_052792090.1	547043.BIFPSEUDO_03506	7.26e-67	203.0	2AQJ5@1|root,31FRY@2|Bacteria,2H157@201174|Actinobacteria,4D2MZ@85004|Bifidobacteriales	201174|Actinobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
WP_066305042.1	936550.HMPREF1492_0112	1.97e-287	788.0	COG0477@1|root,COG0477@2|Bacteria,2GK06@201174|Actinobacteria,4CYMH@84998|Coriobacteriia	84998|Coriobacteriia	EGP	the current gene model (or a revised gene model) may contain a frame shift	-	-	-	-	-	-	-	-	-	-	-	-	MFS_1
WP_068539088.1	1111135.HMPREF1248_1337	0.0	1448.0	COG4640@1|root,COG4640@2|Bacteria,2HVJZ@201174|Actinobacteria,4CWZP@84998|Coriobacteriia	84998|Coriobacteriia	S	DUF3160	-	-	-	-	-	-	-	-	-	-	-	-	DUF3160,zinc_ribbon_2
WP_068539089.1	1111135.HMPREF1248_1336	4.72e-132	375.0	COG2843@1|root,COG2843@2|Bacteria,2HW8B@201174|Actinobacteria,4CY3X@84998|Coriobacteriia	84998|Coriobacteriia	M	Capsule synthesis protein	-	-	-	-	-	-	-	-	-	-	-	-	-
