# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	211739	212194	+							BN4314_RS01165	456		
CDS	with_protein	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	211739	212194	+	WP_021734954.1	WP_021734954.1		hypothetical protein			BN4314_RS01165	456	151	
gene	protein_coding	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	212603	213430	-					lgt		BN4314_RS01170	828		
CDS	with_protein	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	212603	213430	-	WP_021735044.1	WP_021735044.1		prolipoprotein diacylglyceryl transferase	lgt		BN4314_RS01170	828	275	
gene	protein_coding	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	213443	213682	-							BN4314_RS01175	240		
CDS	with_protein	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	213443	213682	-	WP_021735019.1	WP_021735019.1		NifU family protein			BN4314_RS01175	240	79	
gene	protein_coding	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	213879	216377	-							BN4314_RS01180	2499		
CDS	with_protein	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	213879	216377	-	WP_068539316.1	WP_068539316.1		U32 family peptidase			BN4314_RS01180	2499	832	
gene	protein_coding	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	216393	217607	-					tyrS		BN4314_RS01185	1215		
CDS	with_protein	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	216393	217607	-	WP_068539318.1	WP_068539318.1		tyrosine--tRNA ligase	tyrS		BN4314_RS01185	1215	404	
gene	protein_coding	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	217748	219856	+							BN4314_RS01190	2109		
CDS	with_protein	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	217748	219856	+	WP_068539320.1	WP_068539320.1		PBP1A family penicillin-binding protein			BN4314_RS01190	2109	702	
gene	protein_coding	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	219987	220424	-							BN4314_RS01195	438		
CDS	with_protein	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	219987	220424	-	WP_068539323.1	WP_068539323.1		ArgR family transcriptional regulator			BN4314_RS01195	438	145	
gene	protein_coding	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	220840	222096	+							BN4314_RS01200	1257		
CDS	with_protein	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	220840	222096	+	WP_068539325.1	WP_068539325.1		C39 family peptidase			BN4314_RS01200	1257	418	
gene	protein_coding	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	222334	223161	-							BN4314_RS01205	828		
CDS	with_protein	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	222334	223161	-	WP_068539327.1	WP_068539327.1		BtpA/SgcQ family protein			BN4314_RS01205	828	275	
gene	protein_coding	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	223204	224727	-							BN4314_RS01210	1524		
CDS	with_protein	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	223204	224727	-	WP_068539329.1	WP_068539329.1		FGGY-family carbohydrate kinase			BN4314_RS01210	1524	507	
gene	protein_coding	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	224796	225527	-							BN4314_RS01215	732		
CDS	with_protein	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	224796	225527	-	WP_068539331.1	WP_068539331.1		GntR family transcriptional regulator			BN4314_RS01215	732	243	
gene	protein_coding	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	225528	226256	-							BN4314_RS01220	729		
CDS	with_protein	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	225528	226256	-	WP_068539333.1	WP_068539333.1		GntR family transcriptional regulator			BN4314_RS01220	729	242	
gene	protein_coding	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	226350	226778	-							BN4314_RS01225	429		
CDS	with_protein	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	226350	226778	-	WP_068540745.1	WP_068540745.1		secondary thiamine-phosphate synthase enzyme YjbQ			BN4314_RS01225	429	142	
gene	protein_coding	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	226787	227638	-							BN4314_RS01230	852		
CDS	with_protein	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	226787	227638	-	WP_068539335.1	WP_068539335.1		amidohydrolase family protein			BN4314_RS01230	852	283	
gene	protein_coding	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	227640	228464	-					frlC		BN4314_RS01235	825		
CDS	with_protein	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	227640	228464	-	WP_068539337.1	WP_068539337.1		fructoselysine 3-epimerase	frlC		BN4314_RS01235	825	274	
gene	protein_coding	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	228530	229330	-					frlD		BN4314_RS01240	801		
CDS	with_protein	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	228530	229330	-	WP_068539339.1	WP_068539339.1		fructoselysine 6-kinase	frlD		BN4314_RS01240	801	266	
gene	protein_coding	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	229614	230399	+					frlD		BN4314_RS01245	786		
CDS	with_protein	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	229614	230399	+	WP_068539341.1	WP_068539341.1		fructoselysine 6-kinase	frlD		BN4314_RS01245	786	261	
gene	protein_coding	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	230670	231533	-							BN4314_RS01250	864		
CDS	with_protein	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	230670	231533	-	WP_232309697.1	WP_232309697.1		PfkB family carbohydrate kinase			BN4314_RS01250	864	287	
gene	protein_coding	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	231667	232506	-							BN4314_RS01255	840		
CDS	with_protein	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	231667	232506	-	WP_068539345.1	WP_068539345.1		TIM barrel protein			BN4314_RS01255	840	279	
gene	protein_coding	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	232538	233635	-							BN4314_RS01260	1098		
CDS	with_protein	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	232538	233635	-	WP_068539347.1	WP_068539347.1		DUF4432 domain-containing protein			BN4314_RS01260	1098	365	
gene	protein_coding	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	233700	234662	-							BN4314_RS01265	963		
CDS	with_protein	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	233700	234662	-	WP_068539349.1	WP_068539349.1		dihydrodipicolinate synthase family protein			BN4314_RS01265	963	320	
gene	protein_coding	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	235035	236093	+							BN4314_RS01270	1059		
CDS	with_protein	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	235035	236093	+	WP_148424828.1	WP_148424828.1		hypothetical protein			BN4314_RS01270	1059	352	
gene	protein_coding	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	236090	237025	+							BN4314_RS01275	936		
CDS	with_protein	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	236090	237025	+	WP_068539353.1	WP_068539353.1		ROK family protein			BN4314_RS01275	936	311	
gene	protein_coding	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	237037	238128	+							BN4314_RS01280	1092		
CDS	with_protein	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	237037	238128	+	WP_068539355.1	WP_068539355.1		SIS domain-containing protein			BN4314_RS01280	1092	363	
gene	protein_coding	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	238142	239479	-							BN4314_RS01285	1338		
CDS	with_protein	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	238142	239479	-	WP_068539357.1	WP_068539357.1		ROK family protein			BN4314_RS01285	1338	445	
gene	protein_coding	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	239488	240597	-							BN4314_RS01290	1110		
CDS	with_protein	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	239488	240597	-	WP_068539359.1	WP_068539359.1		SIS domain-containing protein			BN4314_RS01290	1110	369	
gene	protein_coding	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	240671	242203	-							BN4314_RS01295	1533		
CDS	with_protein	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	240671	242203	-	WP_198145538.1	WP_198145538.1		amidohydrolase family protein			BN4314_RS01295	1533	510	
gene	protein_coding	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	242235	243164	-							BN4314_RS01300	930		
CDS	with_protein	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	242235	243164	-	WP_068539364.1	WP_068539364.1		ribokinase			BN4314_RS01300	930	309	
gene	protein_coding	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	243167	244063	-							BN4314_RS01305	897		
CDS	with_protein	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	243167	244063	-	WP_068539366.1	WP_068539366.1		glucosamine-6-phosphate isomerase			BN4314_RS01305	897	298	
gene	protein_coding	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	244178	245608	-							BN4314_RS01310	1431		
CDS	with_protein	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	244178	245608	-	WP_068539368.1	WP_068539368.1		amino acid permease			BN4314_RS01310	1431	476	
gene	protein_coding	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	245917	246774	+							BN4314_RS01315	858		
CDS	with_protein	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	245917	246774	+	WP_148424829.1	WP_148424829.1		alpha/beta hydrolase fold domain-containing protein			BN4314_RS01315	858	285	
gene	protein_coding	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	246849	247691	-							BN4314_RS01320	843		
CDS	with_protein	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	246849	247691	-	WP_232309698.1	WP_232309698.1		sugar phosphate isomerase/epimerase			BN4314_RS01320	843	280	
gene	protein_coding	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	247760	248755	-							BN4314_RS01325	996		
CDS	with_protein	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	247760	248755	-	WP_068539372.1	WP_068539372.1		SIS domain-containing protein			BN4314_RS01325	996	331	
gene	protein_coding	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	248813	249586	-							BN4314_RS01330	774		
CDS	with_protein	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	248813	249586	-	WP_068539374.1	WP_068539374.1		SDR family oxidoreductase			BN4314_RS01330	774	257	
gene	protein_coding	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	249754	251181	-							BN4314_RS01335	1428		
CDS	with_protein	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	249754	251181	-	WP_068539376.1	WP_068539376.1		MATE family efflux transporter			BN4314_RS01335	1428	475	
gene	protein_coding	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	251497	253221	-							BN4314_RS01340	1725		
CDS	with_protein	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	251497	253221	-	WP_068539378.1	WP_068539378.1		phospho-sugar mutase			BN4314_RS01340	1725	574	
gene	protein_coding	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	253429	255624	-							BN4314_RS01345	2196		
CDS	with_protein	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	253429	255624	-	WP_068539380.1	WP_068539380.1		class I SAM-dependent methyltransferase			BN4314_RS01345	2196	731	
gene	protein_coding	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	255664	257181	-							BN4314_RS01350	1518		
CDS	with_protein	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	255664	257181	-	WP_021734907.1	WP_021734907.1		alpha/beta hydrolase			BN4314_RS01350	1518	505	
gene	protein_coding	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	257547	259772	+							BN4314_RS01355	2226		
CDS	with_protein	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	257547	259772	+	WP_232309740.1	WP_232309740.1		KUP/HAK/KT family potassium transporter			BN4314_RS01355	2226	741	
gene	protein_coding	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	259974	261584	-							BN4314_RS01360	1611		
CDS	with_protein	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	259974	261584	-	WP_232309699.1	WP_232309699.1		citrate synthase			BN4314_RS01360	1611	536	
gene	protein_coding	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	261599	261895	-							BN4314_RS01365	297		
CDS	with_protein	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	261599	261895	-	WP_021734971.1	WP_021734971.1		ACT domain-containing protein			BN4314_RS01365	297	98	
gene	protein_coding	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	262089	263279	+							BN4314_RS01370	1191		
CDS	with_protein	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	262089	263279	+	WP_021735099.1	WP_021735099.1		iron-containing alcohol dehydrogenase			BN4314_RS01370	1191	396	
gene	protein_coding	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	263445	263945	-							BN4314_RS01375	501		
CDS	with_protein	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	263445	263945	-	WP_021735042.1	WP_021735042.1		CarD family transcriptional regulator			BN4314_RS01375	501	166	
gene	protein_coding	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	264066	265982	-							BN4314_RS01380	1917		
CDS	with_protein	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	264066	265982	-	WP_035097822.1	WP_035097822.1		hypothetical protein			BN4314_RS01380	1917	638	
gene	protein_coding	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	266123	266530	+							BN4314_RS01385	408		
CDS	with_protein	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	266123	266530	+	WP_021734878.1	WP_021734878.1		acylphosphatase			BN4314_RS01385	408	135	
gene	protein_coding	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	266567	267040	-							BN4314_RS08205	474		
CDS	with_protein	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	266567	267040	-	WP_232309741.1	WP_232309741.1		peptidylprolyl isomerase			BN4314_RS08205	474	157	
gene	protein_coding	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	267512	268426	+							BN4314_RS01395	915		
CDS	with_protein	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	267512	268426	+	WP_021735081.1	WP_021735081.1		alpha/beta hydrolase			BN4314_RS01395	915	304	
gene	protein_coding	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	268946	269158	-							BN4314_RS01400	213		
CDS	with_protein	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	268946	269158	-	WP_068539382.1	WP_068539382.1		hypothetical protein			BN4314_RS01400	213	70	
gene	protein_coding	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	269368	269799	-							BN4314_RS01405	432		
CDS	with_protein	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	269368	269799	-	WP_068539384.1	WP_068539384.1		HD domain-containing protein			BN4314_RS01405	432	143	
gene	protein_coding	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	270570	270749	+							BN4314_RS01410	180		
CDS	with_protein	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	270570	270749	+	WP_068539386.1	WP_068539386.1		hypothetical protein			BN4314_RS01410	180	59	
gene	protein_coding	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	270746	270955	-							BN4314_RS01415	210		
CDS	with_protein	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	270746	270955	-	WP_068539388.1	WP_068539388.1		hypothetical protein			BN4314_RS01415	210	69	
gene	protein_coding	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	271062	271319	-							BN4314_RS01420	258		
CDS	with_protein	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	271062	271319	-	WP_148424831.1	WP_148424831.1		thioredoxin domain-containing protein			BN4314_RS01420	258	85	
gene	protein_coding	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	271384	271671	-							BN4314_RS01425	288		
CDS	with_protein	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	271384	271671	-	WP_148424832.1	WP_148424832.1		hypothetical protein			BN4314_RS01425	288	95	
gene	protein_coding	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	272174	272383	-							BN4314_RS01435	210		
CDS	with_protein	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	272174	272383	-	WP_068539396.1	WP_068539396.1		hypothetical protein			BN4314_RS01435	210	69	
gene	protein_coding	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	272407	273387	-							BN4314_RS01440	981		
CDS	with_protein	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	272407	273387	-	WP_068539398.1	WP_068539398.1		minor capsid protein			BN4314_RS01440	981	326	
gene	protein_coding	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	273601	273927	-							BN4314_RS01445	327		
CDS	with_protein	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	273601	273927	-	WP_068539400.1	WP_068539400.1		hypothetical protein			BN4314_RS01445	327	108	
gene	protein_coding	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	274632	275129	+							BN4314_RS01450	498		
CDS	with_protein	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	274632	275129	+	WP_068539402.1	WP_068539402.1		tyrosine-type recombinase/integrase			BN4314_RS01450	498	165	
gene	protein_coding	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	275469	276608	+							BN4314_RS01455	1140		
CDS	with_protein	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	275469	276608	+	WP_068539404.1	WP_068539404.1		site-specific integrase			BN4314_RS01455	1140	379	
gene	protein_coding	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	276916	277797	-							BN4314_RS01460	882		
CDS	with_protein	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	276916	277797	-	WP_068539406.1	WP_068539406.1		N-acetylmuramoyl-L-alanine amidase			BN4314_RS01460	882	293	
gene	protein_coding	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	277922	278200	-							BN4314_RS01465	279		
CDS	with_protein	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	277922	278200	-	WP_068539407.1	WP_068539407.1		phage holin			BN4314_RS01465	279	92	
gene	protein_coding	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	278194	278556	-							BN4314_RS01470	363		
CDS	with_protein	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	278194	278556	-	WP_068539409.1	WP_068539409.1		hypothetical protein			BN4314_RS01470	363	120	
gene	protein_coding	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	278663	279046	-							BN4314_RS01475	384		
CDS	with_protein	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	278663	279046	-	WP_068539411.1	WP_068539411.1		hypothetical protein			BN4314_RS01475	384	127	
gene	protein_coding	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	279090	279698	-							BN4314_RS01480	609		
CDS	with_protein	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	279090	279698	-	WP_187369521.1	WP_187369521.1		hypothetical protein			BN4314_RS01480	609	202	
gene	protein_coding	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	279698	280111	-							BN4314_RS01485	414		
CDS	with_protein	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	279698	280111	-	WP_068539415.1	WP_068539415.1		hypothetical protein			BN4314_RS01485	414	137	
gene	protein_coding	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	280114	281118	-							BN4314_RS01490	1005		
CDS	with_protein	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	280114	281118	-	WP_068539417.1	WP_068539417.1		hypothetical protein			BN4314_RS01490	1005	334	
gene	protein_coding	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	281109	281972	-							BN4314_RS01495	864		
CDS	with_protein	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	281109	281972	-	WP_068539419.1	WP_068539419.1		hypothetical protein			BN4314_RS01495	864	287	
gene	protein_coding	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	281969	284326	-							BN4314_RS01500	2358		
CDS	with_protein	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	281969	284326	-	WP_068539421.1	WP_068539421.1		hypothetical protein			BN4314_RS01500	2358	785	
gene	protein_coding	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	284580	284927	-							BN4314_RS01510	348		
CDS	with_protein	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	284580	284927	-	WP_068539425.1	WP_068539425.1		hypothetical protein			BN4314_RS01510	348	115	
gene	protein_coding	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	284938	285507	-							BN4314_RS01515	570		
CDS	with_protein	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	284938	285507	-	WP_068539427.1	WP_068539427.1		hypothetical protein			BN4314_RS01515	570	189	
gene	protein_coding	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	285517	285879	-							BN4314_RS01520	363		
CDS	with_protein	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	285517	285879	-	WP_068539429.1	WP_068539429.1		hypothetical protein			BN4314_RS01520	363	120	
gene	protein_coding	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	285872	286222	-							BN4314_RS01525	351		
CDS	with_protein	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	285872	286222	-	WP_068539431.1	WP_068539431.1		hypothetical protein			BN4314_RS01525	351	116	
gene	protein_coding	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	286219	286662	-							BN4314_RS01530	444		
CDS	with_protein	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	286219	286662	-	WP_068539432.1	WP_068539432.1		hypothetical protein			BN4314_RS01530	444	147	
gene	protein_coding	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	286671	287546	-							BN4314_RS01535	876		
CDS	with_protein	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	286671	287546	-	WP_068539434.1	WP_068539434.1		hypothetical protein			BN4314_RS01535	876	291	
gene	protein_coding	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	287555	288127	-							BN4314_RS01540	573		
CDS	with_protein	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	287555	288127	-	WP_068539435.1	WP_068539435.1		hypothetical protein			BN4314_RS01540	573	190	
gene	protein_coding	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	288230	288649	-							BN4314_RS01545	420		
CDS	with_protein	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	288230	288649	-	WP_068539437.1	WP_068539437.1		HK97 gp10 family phage protein			BN4314_RS01545	420	139	
gene	protein_coding	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	288732	288962	-							BN4314_RS01550	231		
CDS	with_protein	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	288732	288962	-	WP_068539439.1	WP_068539439.1		hypothetical protein			BN4314_RS01550	231	76	
gene	protein_coding	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	288965	290872	-							BN4314_RS01555	1908		
CDS	with_protein	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	288965	290872	-	WP_068539441.1	WP_068539441.1		hypothetical protein			BN4314_RS01555	1908	635	
gene	protein_coding	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	290876	292249	-							BN4314_RS01560	1374		
CDS	with_protein	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	290876	292249	-	WP_068539442.1	WP_068539442.1		phage portal protein			BN4314_RS01560	1374	457	
gene	protein_coding	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	292261	293514	-							BN4314_RS01565	1254		
CDS	with_protein	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	292261	293514	-	WP_187369522.1	WP_187369522.1		PBSX family phage terminase large subunit			BN4314_RS01565	1254	417	
gene	protein_coding	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	293504	293965	-							BN4314_RS01570	462		
